f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f jL1m jL1f jL2m jL2f jV0500m jV0500f jV0600m jV0600f jV0700m jV0700f jV0200m jV0200f 
3.19927e+009 4.72109e-007 0.101722 0 0 0.000200348 -89.9133 0.496322 0.0866855 0 0 1 0 0 0 5.24566e-011 0.0988714 4.72109e-012 -179.898 0.00399074 90.0867 0.282084 -90.083 0.27004 90.0863 0.00809337 84.2623 
3.27455e+009 4.50652e-007 0.0993839 1.28296e-026 0.0846933 0.000195742 -89.9153 0.496322 0.0846933 0 0 1 0 0 0 5.00724e-011 0.0965991 4.50652e-012 -179.901 0.00408465 90.0847 0.288721 -90.0811 0.276395 90.0844 0.00828137 84.3929 
3.3516e+009 4.30169e-007 0.0970997 0 0 0.000191242 -89.9172 0.496323 0.0827469 0 0 1 0 0 0 4.77966e-011 0.094379 4.30169e-012 -179.903 0.00418077 90.0827 0.295515 -90.0792 0.282899 90.0824 0.00847385 84.5206 
3.43047e+009 4.10618e-007 0.0948681 5.42101e-020 3.01904e-005 0.000186845 -89.9191 0.496323 0.0808452 0 0 1 0 0 0 4.56242e-011 0.0922099 4.10618e-012 -179.905 0.00427916 90.0808 0.302468 -90.0774 0.289556 90.0805 0.00867092 84.6455 
3.51119e+009 3.91955e-007 0.0926877 0 0 0.00018255 -89.921 0.496324 0.0789872 0 0 1 0 0 0 4.35505e-011 0.0900906 3.91955e-012 -179.907 0.00437985 90.079 0.309586 -90.0756 0.29637 90.0787 0.00887267 84.7675 
3.59381e+009 3.7414e-007 0.0905574 1.28297e-026 -179.923 0.000178353 -89.9228 0.496324 0.0771719 0 0 1 0 0 0 4.15711e-011 0.08802 3.7414e-012 -179.909 0.00448292 90.0772 0.31687 -90.0739 0.303344 90.0769 0.00907922 84.8868 
3.67838e+009 3.57135e-007 0.088476 5.42101e-020 90 0.000174253 -89.9246 0.496325 0.0753982 0 0 1 0 0 0 3.96817e-011 0.0859969 3.57135e-012 -179.912 0.00458841 90.0754 0.324326 -90.0722 0.310482 90.0751 0.00929069 85.0035 
3.76494e+009 3.40903e-007 0.0864424 1.28297e-026 0.0736653 0.000170247 -89.9263 0.496325 0.0736653 0 0 1 0 0 0 3.78781e-011 0.0840203 3.40903e-012 -179.914 0.00469638 90.0737 0.331958 -90.0705 0.317789 90.0734 0.00950717 85.1175 
3.85353e+009 3.25409e-007 0.0844556 5.42101e-020 3.39213e-005 0.000166333 -89.928 0.496325 0.0719722 0 0 1 0 0 0 3.61565e-011 0.0820892 3.25409e-012 -179.916 0.0048069 90.072 0.339769 -90.0689 0.325267 90.0717 0.00972881 85.2289 
3.94421e+009 3.10619e-007 0.0825144 0 0 0.000162509 -89.9297 0.496326 0.070318 0 0 1 0 0 0 3.45132e-011 0.0802024 3.10619e-012 -179.917 0.00492001 90.0703 0.347764 -90.0673 0.332921 90.07 0.0099557 85.3379 
4.03702e+009 2.96501e-007 0.0806178 5.42101e-020 180 0.000158773 -89.9313 0.496326 0.0687018 0 0 1 0 0 0 3.29445e-011 0.0783589 2.96501e-012 -179.919 0.00503579 90.0687 0.355947 -90.0658 0.340755 90.0684 0.010188 85.4444 
4.13201e+009 2.83024e-007 0.0787647 5.42101e-020 180 0.000155123 -89.9329 0.496326 0.0671227 0 0 1 0 0 0 3.14472e-011 0.0765578 2.83024e-012 -179.921 0.00515429 90.0671 0.364322 -90.0643 0.348773 90.0669 0.0104258 85.5485 
4.22924e+009 2.70161e-007 0.0769543 0 0 0.000151557 -89.9344 0.496326 0.0655799 0 0 1 0 0 0 3.00179e-011 0.0747981 2.70161e-012 -179.923 0.00527558 90.0656 0.372895 -90.0628 0.356981 90.0653 0.0106692 85.6502 
4.32876e+009 2.57882e-007 0.0751854 0 0 0.000148073 -89.9359 0.496327 0.0640726 0 0 1 0 0 0 2.86535e-011 0.0730788 2.57882e-012 -179.925 0.00539972 90.0641 0.381669 -90.0613 0.365381 90.0638 0.0109184 85.7496 
4.43062e+009 2.46161e-007 0.0734572 0 0 0.000144669 -89.9374 0.496327 0.0625999 0 0 1 0 0 0 2.73512e-011 0.0713991 2.46161e-012 -179.927 0.00552678 90.0626 0.39065 -90.0599 0.373979 90.0624 0.0111735 85.8468 
4.53488e+009 2.34972e-007 0.0717687 0 0 0.000141343 -89.9388 0.496327 0.061161 0 0 1 0 0 0 2.6108e-011 0.0697579 2.34972e-012 -179.928 0.00565684 90.0612 0.399842 -90.0586 0.382779 90.0609 0.0114347 85.9418 
4.64159e+009 2.24293e-007 0.070119 2.08175e-026 68.1328 0.000138093 -89.9402 0.496327 0.0597551 0 0 1 0 0 0 2.49214e-011 0.0681544 2.24293e-012 -179.93 0.00578995 90.0598 0.409251 -90.0572 0.391787 90.0595 0.011702 86.0347 
4.75081e+009 2.14098e-007 0.0685072 2.04018e-026 104.407 0.000134919 -89.9416 0.496328 0.0583816 0 0 1 0 0 0 2.37887e-011 0.0665878 2.14098e-012 -179.931 0.0059262 90.0584 0.41888 -90.0559 0.401006 90.0582 0.0119757 86.1254 
4.8626e+009 2.04367e-007 0.0669325 0 0 0.000131817 -89.9429 0.496328 0.0570397 0 0 1 0 0 0 2.27075e-011 0.0650572 2.04367e-012 -179.933 0.00606565 90.057 0.428737 -90.0546 0.410442 90.0568 0.0122558 86.2141 
4.97702e+009 1.95079e-007 0.0653939 2.7105e-020 90 0.000128786 -89.9442 0.496328 0.0557285 0 0 1 0 0 0 2.16754e-011 0.0635617 1.95079e-012 -179.935 0.00620838 90.0557 0.438825 -90.0534 0.420101 90.0555 0.0125426 86.3008 
5.09414e+009 1.86212e-007 0.0638907 2.71051e-020 -90 0.000125826 -89.9455 0.496328 0.0544475 0 0 1 0 0 0 2.06902e-011 0.0621006 1.86212e-012 -179.936 0.00635447 90.0544 0.449151 -90.0521 0.429986 90.0542 0.0128362 86.3855 
5.21401e+009 1.77748e-007 0.0624221 6.06087e-020 -153.435 0.000122933 -89.9468 0.496329 0.053196 0 0 1 0 0 0 1.97498e-011 0.0606731 1.77748e-012 -179.938 0.006504 90.0532 0.45972 -90.0509 0.440104 90.053 0.0131367 86.4682 
5.3367e+009 1.6967e-007 0.0609871 2.71051e-020 -90 0.000120107 -89.948 0.496329 0.0519732 0 0 1 0 0 0 1.88522e-011 0.0592784 1.6967e-012 -179.939 0.00665705 90.052 0.470538 -90.0498 0.450461 90.0518 0.0134443 86.5491 
5.46228e+009 1.61958e-007 0.0595852 5.42101e-020 180 0.000117346 -89.9492 0.496329 0.0507785 0 0 1 0 0 0 1.79953e-011 0.0579158 1.61958e-012 -179.94 0.0068137 90.0508 0.48161 -90.0486 0.461061 90.0506 0.0137592 86.6282 
5.59081e+009 1.54597e-007 0.0582155 2.71051e-020 -90 0.000114648 -89.9504 0.496329 0.0496112 0 0 1 0 0 0 1.71774e-011 0.0565845 1.54597e-012 -179.942 0.00697404 90.0496 0.492942 -90.0475 0.47191 90.0494 0.0140815 86.7054 
5.72237e+009 1.4757e-007 0.0568773 5.42101e-020 180 0.000112012 -89.9515 0.496329 0.0484708 0 0 1 0 0 0 1.63967e-011 0.0552837 1.4757e-012 -179.943 0.00713815 90.0485 0.504541 -90.0464 0.483015 90.0483 0.0144114 86.7809 
5.85702e+009 1.40863e-007 0.0555698 5.42101e-020 0 0.000109437 -89.9526 0.496329 0.0473566 8.67362e-019 180 1 0 0 0 1.56514e-011 0.0540129 1.40863e-012 -179.944 0.00730612 90.0474 0.516414 -90.0453 0.494381 90.0472 0.0147492 86.8547 
5.99484e+009 1.3446e-007 0.0542924 6.41491e-027 0.046268 0.000106921 -89.9537 0.49633 0.046268 8.67362e-019 -179.944 1 0 0 0 1.494e-011 0.0527712 1.3446e-012 -179.946 0.00747804 90.0463 0.528565 -90.0443 0.506014 90.0461 0.0150949 86.9268 
6.13591e+009 1.28349e-007 0.0530443 0 0 0.000104463 -89.9548 0.49633 0.0452044 0 0 1 0 0 0 1.4261e-011 0.0515581 1.28349e-012 -179.947 0.00765401 90.0452 0.541003 -90.0433 0.517921 90.045 0.0154488 86.9973 
6.28029e+009 1.22515e-007 0.0518249 5.42101e-020 0 0.000102061 -89.9558 0.49633 0.0441653 8.47026e-022 90 1 0 0 0 1.36128e-011 0.0503729 1.22515e-012 -179.948 0.00783412 90.0442 0.553733 -90.0423 0.530109 90.044 0.015811 87.0661 
6.42807e+009 1.16947e-007 0.0506336 0 0 9.9715e-005 -89.9568 0.49633 0.04315 8.47033e-022 90 1 0 0 0 1.29941e-011 0.049215 1.16947e-012 -179.949 0.00801846 90.0431 0.566763 -90.0413 0.542583 90.043 0.0161818 87.1334 
6.57933e+009 1.11632e-007 0.0494696 3.20746e-027 -179.958 9.74226e-005 -89.9578 0.49633 0.0421581 8.67362e-019 180 1 0 0 0 1.24035e-011 0.0480836 1.11632e-012 -179.951 0.00820715 90.0422 0.580099 -90.0404 0.55535 90.042 0.0165614 87.1991 
6.73415e+009 1.06558e-007 0.0483324 1.45336e-026 74.5289 9.51829e-005 -89.9588 0.49633 0.0411889 8.67362e-019 -2.31278e-007 1 0 0 0 1.18397e-011 0.0469782 1.06558e-012 -179.952 0.00840027 90.0412 0.593749 -90.0394 0.568418 90.041 0.0169499 87.2634 
6.89261e+009 1.01715e-007 0.0472213 0 0 9.29946e-005 -89.9597 0.49633 0.0402421 8.67362e-019 -0.0559527 1 0 0 0 1.13016e-011 0.0458983 1.01715e-012 -179.953 0.00859794 90.0402 0.607721 -90.0385 0.581794 90.0401 0.0173476 87.3262 
7.0548e+009 9.70915e-008 0.0461357 0 0 9.08567e-005 -89.9607 0.49633 0.039317 3.67157e-027 -92.6125 1 0 0 0 1.07879e-011 0.0448432 9.70915e-013 -179.954 0.00880026 90.0393 0.622021 -90.0376 0.595484 90.0392 0.0177546 87.3875 
7.22081e+009 9.26785e-008 0.0450751 0 0 8.87679e-005 -89.9616 0.49633 0.0384132 0 0 1 0 0 0 1.02976e-011 0.0438123 9.26785e-013 -179.955 0.00900734 90.0384 0.636657 -90.0368 0.609497 90.0383 0.0181713 87.4474 
7.39072e+009 8.84662e-008 0.0440389 5.42101e-020 2.22055e-009 8.67272e-005 -89.9625 0.496331 0.0375301 8.67362e-019 179.944 1 0 0 0 9.82957e-012 0.0428051 8.84662e-013 -179.956 0.0092193 90.0375 0.651638 -90.0359 0.623839 90.0374 0.0185978 87.506 
7.56463e+009 8.44453e-008 0.0430265 5.42101e-020 0 8.47333e-005 -89.9633 0.496331 0.0366674 8.67362e-019 180 1 0 0 0 9.38281e-012 0.0418211 8.44453e-013 -179.957 0.00943624 90.0367 0.666972 -90.0351 0.638519 90.0365 0.0190344 87.5632 
7.74264e+009 8.06071e-008 0.0420374 0 0 8.27853e-005 -89.9642 0.496331 0.0358244 8.67362e-019 180 1 0 0 0 8.95635e-012 0.0408597 8.06071e-013 -179.958 0.00965828 90.0358 0.682666 -90.0343 0.653544 90.0357 0.0194812 87.6192 
7.92483e+009 7.69434e-008 0.041071 2.71051e-020 90 8.08821e-005 -89.965 0.496331 0.0350009 8.47033e-022 -90 1 0 0 0 8.54927e-012 0.0399204 7.69434e-013 -179.959 0.00988555 90.035 0.69873 -90.0335 0.668922 90.0349 0.0199386 87.6738 
8.11131e+009 7.34462e-008 0.0401269 2.71051e-020 -90 7.90226e-005 -89.9658 0.496331 0.0341963 0 0 1 0 0 0 8.16069e-012 0.0390026 7.34462e-013 -179.96 0.0101182 90.0342 0.715172 -90.0327 0.684663 90.0341 0.0204068 87.7272 
8.30218e+009 7.0108e-008 0.0392044 0 0 7.72059e-005 -89.9666 0.496331 0.0334101 4.31916e-027 88.0032 1 0 0 0 7.78978e-012 0.038106 7.0108e-013 -179.961 0.0103563 90.0334 0.732001 -90.032 0.700774 90.0333 0.020886 87.7794 
8.49753e+009 6.69215e-008 0.0383031 2.71051e-020 -90 7.54309e-005 -89.9673 0.496331 0.0326421 0 0 1 0 0 0 7.43572e-012 0.03723 6.69215e-013 -179.962 0.0106 90.0326 0.749225 -90.0312 0.717264 90.0325 0.0213765 87.8303 
8.69749e+009 6.38798e-008 0.0374226 6.06087e-020 -153.435 7.36968e-005 -89.9681 0.496331 0.0318917 8.67362e-019 180 1 0 0 0 7.09776e-012 0.0363741 6.38798e-013 -179.963 0.0108494 90.0319 0.766855 -90.0305 0.734142 90.0318 0.0218786 87.8802 
8.90215e+009 6.09764e-008 0.0365623 0 0 7.20025e-005 -89.9688 0.496331 0.0311585 0 0 1 0 0 0 6.77515e-012 0.0355379 6.09764e-013 -179.963 0.0111047 90.0312 0.7849 -90.0298 0.751417 90.031 0.0223926 87.9288 
9.11163e+009 5.82049e-008 0.0357217 2.71051e-020 -90 7.03472e-005 -89.9695 0.496331 0.0304422 8.67362e-019 0 1 0 0 0 6.46721e-012 0.0347209 5.82049e-013 -179.964 0.011366 90.0304 0.803369 -90.0291 0.769099 90.0303 0.0229186 87.9764 
9.32603e+009 5.55594e-008 0.0349005 2.71051e-020 90 6.87299e-005 -89.9702 0.496331 0.0297424 0 0 1 0 0 0 6.17327e-012 0.0339227 5.55594e-013 -179.965 0.0116334 90.0297 0.822273 -90.0285 0.787197 90.0296 0.023457 88.0228 
9.54548e+009 5.30342e-008 0.0340982 1.00039e-026 97.2877 6.71498e-005 -89.9709 0.496331 0.0290586 8.67362e-019 -4.31845e-011 1 0 0 0 5.89268e-012 0.0331429 5.30342e-013 -179.966 0.0119072 90.0291 0.841622 -90.0278 0.80572 90.0289 0.0240082 88.0682 
9.7701e+009 5.06237e-008 0.0333143 0 0 6.5606e-005 -89.9716 0.496331 0.0283906 0 0 1 0 0 0 5.62485e-012 0.0323809 5.06237e-013 -179.967 0.0121874 90.0284 0.861426 -90.0272 0.82468 90.0283 0.0245723 88.1126 
1e+010 4.83228e-008 0.0325484 1.35525e-020 90 6.40977e-005 -89.9723 0.496331 0.0277379 8.67362e-019 180 1 0 0 0 5.3692e-012 0.0316365 4.83228e-013 -179.967 0.0124742 90.0277 0.881696 -90.0266 0.844085 90.0276 0.0251497 88.156 
1.02353e+010 4.61264e-008 0.0318002 1.60373e-027 -179.973 6.26241e-005 -89.9729 0.496331 0.0271003 0 0 1 0 0 0 5.12516e-012 0.0309092 4.61264e-013 -179.968 0.0127677 90.0271 0.902443 -90.0259 0.863948 90.027 0.0257407 88.1983 
1.04762e+010 4.40299e-008 0.0310691 1.60373e-027 0.0264772 6.11844e-005 -89.9735 0.496332 0.0264772 4.23516e-022 -90 1 0 0 0 4.89221e-012 0.0301986 4.40299e-013 -179.969 0.0130681 90.0265 0.923679 -90.0253 0.884277 90.0264 0.0263456 88.2397 
1.07227e+010 4.20287e-008 0.0303548 0 0 5.97778e-005 -89.9741 0.496332 0.0258686 2.78809e-027 -91.7199 1 0 0 0 4.66985e-012 0.0295044 4.20287e-013 -179.97 0.0133756 90.0259 0.945414 -90.0248 0.905085 90.0258 0.0269648 88.2801 
1.0975e+010 4.01184e-008 0.029657 1.14145e-026 -91.6804 5.84035e-005 -89.9747 0.496332 0.0252739 8.67362e-019 0 1 0 0 0 4.4576e-012 0.0288261 4.01184e-013 -179.97 0.0136904 90.0253 0.96766 -90.0242 0.926383 90.0252 0.0275986 88.3196 
1.12332e+010 3.8295e-008 0.0289752 1.35525e-020 -90 5.70608e-005 -89.9753 0.496332 0.0246928 8.67362e-019 0 1 0 0 0 4.255e-012 0.0281634 3.8295e-013 -179.971 0.0140125 90.0247 0.99043 -90.0236 0.948182 90.0246 0.0282473 88.3582 
1.14976e+010 3.65544e-008 0.0283091 5.58785e-020 14.0362 5.5749e-005 -89.9759 0.496332 0.0241252 8.58668e-022 89.9769 1 2.39724e-027 0 -0 4.0616e-012 0.027516 3.65544e-013 -179.972 0.0143423 90.0241 1.01374 -90.0231 0.970494 90.024 0.0289113 88.3959 
1.17681e+010 3.4893e-008 0.0276583 0 0 5.44673e-005 -89.9764 0.496332 0.0235705 8.78867e-022 89.9774 1 0 0 -0 3.877e-012 0.0268834 3.4893e-013 -179.972 0.0146798 90.0236 1.03759 -90.0226 0.99333 90.0235 0.0295909 88.4328 
1.2045e+010 3.3307e-008 0.0270224 0 0 5.32151e-005 -89.977 0.496332 0.0230287 0 0 1 0 0 180 3.70078e-012 0.0262653 3.3307e-013 -179.973 0.0150252 90.023 1.06201 -90.022 1.0167 90.0229 0.0302865 88.4688 
1.23285e+010 3.17932e-008 0.0264012 1.35525e-020 90 5.19917e-005 -89.9775 0.496332 0.0224992 0 0 1 0 0 180 3.53258e-012 0.0256615 3.17932e-013 -179.974 0.0153788 90.0225 1.087 -90.0215 1.04063 90.0224 0.0309985 88.504 
1.26186e+010 3.03481e-008 0.0257942 1.60373e-027 -179.978 5.07964e-005 -89.978 0.496332 0.021982 0 0 1 4.81022e-023 0 180 3.37201e-012 0.0250716 3.03481e-013 -179.974 0.0157406 90.022 1.11257 -90.021 1.06512 90.0219 0.0317273 88.5383 
1.29155e+010 2.89688e-008 0.0252012 5.42101e-020 -180 4.96286e-005 -89.9785 0.496332 0.0214766 0 0 1 3.10601e-018 0 180 3.21875e-012 0.0244952 2.89688e-013 -179.975 0.016111 90.0215 1.13875 -90.0206 1.09018 90.0214 0.0324733 88.5719 
1.32194e+010 2.76521e-008 0.0246219 0 0 4.84876e-005 -89.979 0.496332 0.0209829 9.87255e-022 89.9799 1 0 0 180 3.07245e-012 0.0239321 2.76521e-013 -179.975 0.0164901 90.021 1.16555 -90.0201 1.11583 90.0209 0.0332368 88.6047 
1.35305e+010 2.63953e-008 0.0240558 5.42101e-020 -2.56528e-021 4.73729e-005 -89.9795 0.496332 0.0205005 1.37399e-029 -1.36321 1 -2.56528e-021 0 180 2.93281e-012 0.0233819 2.63953e-013 -179.976 0.0168782 90.0205 1.19298 -90.0196 1.14209 90.0204 0.0340183 88.6368 
1.38489e+010 2.51956e-008 0.0235028 1.35525e-020 90 4.62838e-005 -89.98 0.496332 0.0200292 3.60012e-027 88.6681 1 -5.27913e-023 0 180 2.79951e-012 0.0228443 2.51956e-013 -179.976 0.0172753 90.02 1.22105 -90.0192 1.16896 90.02 0.0348182 88.6681 
1.41747e+010 2.40504e-008 0.0229625 1.35525e-020 90 4.52197e-005 -89.9804 0.496332 0.0195688 1.08401e-018 179.981 1 -3.10852e-018 0 180 2.67226e-012 0.0223191 2.40504e-013 -179.977 0.0176818 90.0196 1.24978 -90.0187 1.19647 90.0195 0.035637 88.6987 
1.45083e+010 2.29573e-008 0.0224346 0 0 4.41801e-005 -89.9809 0.496332 0.0191189 1.47321e-029 -1.27138 1 0 0 180 2.55081e-012 0.021806 2.29573e-013 -179.978 0.0180979 90.0191 1.27919 -90.0183 1.22462 90.019 0.036475 88.7286 
1.48497e+010 2.19138e-008 0.0219188 0 0 4.31644e-005 -89.9813 0.496332 0.0186793 3.86014e-027 88.534 1 -2.51371e-021 0 180 2.43487e-012 0.0213047 2.19138e-013 -179.978 0.0185238 90.0187 1.30929 -90.0179 1.25344 90.0186 0.0373327 88.7578 
1.51991e+010 2.09178e-008 0.0214149 0 0 4.21721e-005 -89.9817 0.496332 0.0182499 5.67554e-022 89.9825 1 0 0 180 2.3242e-012 0.0208149 2.09178e-013 -179.979 0.0189597 90.0182 1.3401 -90.0175 1.28294 90.0182 0.0382107 88.7864 
1.55568e+010 1.99671e-008 0.0209226 8.08761e-027 -91.1857 4.12026e-005 -89.9822 0.496332 0.0178304 1.57961e-029 -1.18573 1 0 0 180 2.21856e-012 0.0203364 1.99671e-013 -179.979 0.0194058 90.0178 1.37163 -90.0171 1.31313 90.0178 0.0391093 88.8143 
1.59228e+010 1.90595e-008 0.0204416 1.35525e-020 -90 4.02553e-005 -89.9826 0.496332 0.0174204 0 0 1 0 0 180 2.11772e-012 0.0198689 1.90595e-013 -179.98 0.0198624 90.0174 1.40391 -90.0167 1.34402 90.0174 0.0400291 88.8415 
1.62975e+010 1.81932e-008 0.0199716 8.4725e-027 -91.1319 3.93298e-005 -89.983 0.496332 0.01702 0 0 1 0 0 180 2.02147e-012 0.0194121 1.81932e-013 -179.98 0.0203298 90.017 1.43694 -90.0163 1.37565 90.017 0.0409705 88.8681 
1.6681e+010 1.73663e-008 0.0195125 5.42101e-020 0 3.84256e-005 -89.9834 0.496332 0.0166287 6.22889e-022 89.9841 1 0 0 180 1.92959e-012 0.0189658 1.73663e-013 -179.98 0.0208082 90.0166 1.47076 -90.0159 1.40802 90.0166 0.0419341 88.8942 
1.70735e+010 1.6577e-008 0.0190639 5.58785e-020 14.0362 3.75422e-005 -89.9837 0.496332 0.0162464 8.6677e-030 178.92 1 0 0 180 1.84189e-012 0.0185298 1.6577e-013 -179.981 0.0212978 90.0162 1.50536 -90.0156 1.44115 90.0162 0.0429204 88.9196 
1.74753e+010 1.58235e-008 0.0186256 9.08448e-027 -91.0556 3.66791e-005 -89.9841 0.496332 0.0158729 8.87157e-030 -1.0556 1 0 0 180 1.75817e-012 0.0181038 1.58235e-013 -179.981 0.021799 90.0159 1.54079 -90.0152 1.47507 90.0158 0.0439299 88.9444 
1.78865e+010 1.51043e-008 0.0181974 8.01868e-028 0.015508 3.58359e-005 -89.9845 0.496332 0.015508 0 0 1 0 0 180 1.67826e-012 0.0176876 1.51043e-013 -179.982 0.022312 90.0155 1.57704 -90.0148 1.50978 90.0154 0.0449631 88.9687 
1.83074e+010 1.44178e-008 0.0177791 0 0 3.5012e-005 -89.9848 0.496332 0.0151514 0 0 1 0 0 180 1.60198e-012 0.017281 1.44178e-013 -179.982 0.022837 90.0152 1.61415 -90.0145 1.5453 90.0151 0.0460207 88.9924 
1.87382e+010 1.37625e-008 0.0173703 1.35525e-020 90 3.42071e-005 -89.9852 0.496332 0.0148031 0 0 1 -2.51372e-021 0 180 1.52917e-012 0.0168837 1.37625e-013 -179.983 0.0233744 90.0148 1.65214 -90.0142 1.58166 90.0147 0.0471032 89.0155 
1.91791e+010 1.3137e-008 0.016971 4.00934e-028 0.0144628 3.34207e-005 -89.9855 0.496332 0.0144628 2.49246e-027 89.0381 1 0 0 180 1.45967e-012 0.0164955 1.3137e-013 -179.983 0.0239244 90.0145 1.69101 -90.0138 1.61888 90.0144 0.0482112 89.0381 
1.96304e+010 1.25399e-008 0.0165808 0 0 3.26523e-005 -89.9859 0.496332 0.0141303 7.33023e-022 89.9865 1 0 0 180 1.39332e-012 0.0161163 1.25399e-013 -179.983 0.0244873 90.0141 1.7308 -90.0135 1.65698 90.0141 0.0493452 89.0603 
2.00923e+010 1.19699e-008 0.0161996 5.42101e-020 0 3.19016e-005 -89.9862 0.496332 0.0138054 0 0 1 0 0 180 1.32999e-012 0.0157458 1.19699e-013 -179.984 0.0250636 90.0138 1.77153 -90.0132 1.69597 90.0138 0.050506 89.0819 
2.05651e+010 1.14259e-008 0.0158272 5.42101e-020 -180 3.11682e-005 -89.9865 0.496332 0.0134881 0 0 1 3.91949e-023 0 180 1.26954e-012 0.0153838 1.14259e-013 -179.984 0.0256533 90.0135 1.81322 -90.0129 1.73588 90.0134 0.051694 89.103 
2.1049e+010 1.09066e-008 0.0154633 4.00934e-028 -179.987 3.04517e-005 -89.9868 0.496332 0.013178 8.04861e-019 -0.0126161 1 4.01172e-023 0 180 1.21184e-012 0.0150301 1.09066e-013 -179.985 0.026257 90.0132 1.85588 -90.0126 1.77672 90.0131 0.0529101 89.1236 
2.15443e+010 1.04108e-008 0.0151078 5.4632e-020 -7.12502 2.97516e-005 -89.9871 0.496332 0.012875 5.46823e-030 179.144 1 0 0 180 1.15676e-012 0.0146846 1.04108e-013 -179.985 0.0268748 90.0129 1.89955 -90.0123 1.81853 90.0128 0.0541547 89.1437 
2.20513e+010 9.93765e-009 0.0147605 0 0 2.90676e-005 -89.9874 0.496332 0.012579 4.11711e-022 -90.012 1 0 0 180 1.10418e-012 0.014347 9.93765e-014 -179.985 0.0275072 90.0126 1.94425 -90.012 1.86132 90.0125 0.0554287 89.1634 
2.25702e+010 9.48597e-009 0.0144212 5.4632e-020 7.12502 2.83993e-005 -89.9877 0.496332 0.0122898 4.21399e-022 -90.0118 1 0 0 180 1.054e-012 0.0140171 9.48597e-014 -179.986 0.0281545 90.0123 1.99 -90.0118 1.90512 90.0122 0.0567326 89.1826 
2.31013e+010 9.05482e-009 0.0140896 6.77627e-021 -90 2.77464e-005 -89.988 0.496332 0.0120073 4.31312e-022 -90.0115 1 -1.55301e-018 0 180 1.00609e-012 0.0136949 9.05482e-014 -179.986 0.028817 90.012 2.03683 -90.0115 1.94995 90.012 0.0580672 89.2014 
2.36449e+010 8.64326e-009 0.0137657 6.77626e-021 90 2.71085e-005 -89.9883 0.496332 0.0117312 0 0 1 1.55301e-018 0 180 9.60363e-013 0.0133801 8.64326e-014 -179.986 0.0294951 90.0117 2.08476 -90.0112 1.99583 90.0117 0.0594333 89.2198 
2.42013e+010 8.25041e-009 0.0134492 0 0 2.64853e-005 -89.9885 0.496332 0.0114615 0 0 1 -1.55298e-018 0 180 9.16713e-013 0.0130724 8.25041e-014 -179.987 0.0301891 90.0115 2.13381 -90.011 2.0428 90.0114 0.0608315 89.2377 
2.47708e+010 7.87542e-009 0.01314 6.77627e-021 -90 2.58764e-005 -89.9888 0.496332 0.011198 3.2189e-027 89.2552 1 0 0 180 8.75047e-013 0.0127719 7.87542e-014 -179.987 0.0308995 90.0112 2.18402 -90.0107 2.09087 90.0112 0.0622626 89.2552 
2.53536e+010 7.51747e-009 0.012838 6.77626e-021 90 2.52815e-005 -89.9891 0.496332 0.0109406 6.43482e-030 179.272 1 1.55175e-018 0 180 8.35275e-013 0.0124783 7.51747e-014 -179.987 0.0316266 90.0109 2.23542 -90.0105 2.14007 90.0109 0.0637273 89.2723 
2.59502e+010 7.17579e-009 0.0125428 0 0 2.47003e-005 -89.9893 0.496332 0.0106891 4.84507e-022 89.9898 1 0 0 180 7.9731e-013 0.0121914 7.17579e-014 -179.987 0.0323708 90.0107 2.28802 -90.0102 2.19043 90.0106 0.0652266 89.2891 
2.65609e+010 6.84964e-009 0.0122545 2.00467e-028 -179.99 2.41324e-005 -89.9896 0.496332 0.0104433 1.72574e-027 -90.5827 1 0 0 180 7.61071e-013 0.0119111 6.84964e-014 -179.988 0.0331326 90.0104 2.34186 -90.01 2.24197 90.0104 0.0667611 89.3054 
2.71859e+010 6.53831e-009 0.0119727 0 0 2.35776e-005 -89.9898 0.496332 0.0102032 0 0 1 0 0 180 7.26479e-013 0.0116373 6.53831e-014 -179.988 0.0339122 90.0102 2.39696 -90.0098 2.29473 90.0102 0.0683318 89.3214 
2.78256e+010 6.24114e-009 0.0116975 3.61578e-027 -90.663 2.30356e-005 -89.99 0.496332 0.00996867 0 0 1 0 0 180 6.9346e-013 0.0113698 6.24114e-014 -179.988 0.0347102 90.01 2.45337 -90.0095 2.34872 90.0099 0.0699394 89.337 
2.84804e+010 5.95747e-009 0.0114285 5.42101e-020 180 2.2506e-005 -89.9903 0.496332 0.00973949 0 0 1 0 0 180 6.61941e-013 0.0111084 5.95747e-014 -179.989 0.035527 90.0097 2.5111 -90.0093 2.40399 90.0097 0.0715849 89.3522 
2.91505e+010 5.68669e-009 0.0111658 0 0 2.19886e-005 -89.9905 0.496332 0.00951558 1.11464e-018 179.991 1 0 0 180 6.31855e-013 0.010853 5.68669e-014 -179.989 0.0363629 90.0095 2.57019 -90.0091 2.46056 90.0095 0.0732691 89.3671 
2.98365e+010 5.42822e-009 0.0109091 0 0 2.14831e-005 -89.9907 0.496332 0.00929682 2.78533e-022 89.9911 1 0 0 180 6.03136e-013 0.0106035 5.42822e-014 -179.989 0.0372186 90.0093 2.63067 -90.0089 2.51846 90.0093 0.0749929 89.3817 
