f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f jV0500m jV0500f jV0800m jV0800f jV1000m jV1000f jV1400m jV1400f jV1500m jV1500f 
1.87382e+010 4.944e-005 -53.7874 0.00138735 3.32352 0.0067694 89.8524 0.454298 4.07952 0 0 7.43804e-005 8.35077 2.15254e-005 8.44172 0 0 0.043512 53.4336 1 0 0.0462401 -83.773 6.70501e-006 -5.81264 7.29414e-005 -2.29051 0 180 0 180 2.13948e-005 94.0795 1.01372e-009 98.4417 0.000243682 -93.1322 2.66107e-008 90.1489 5.96044e-005 65.8568 
1.91791e+010 4.8073e-005 -54.3485 0.00138907 3.28117 0.00661601 88.5143 0.454876 4.01985 0 0 7.44565e-005 8.17693 2.1245e-005 9.27552 0 0 0.0427899 52.7958 1 0 0.0452358 -83.8801 6.51567e-006 -6.25654 7.30165e-005 -2.25323 0 180 0 180 2.19261e-005 94.0199 1.02406e-009 99.2755 0.000249182 -93.0888 2.71656e-008 90.3377 6.0499e-005 66.0233 
1.96304e+010 4.67519e-005 -54.9048 0.00139075 3.23804 0.00646919 87.1825 0.455437 3.9598 0 0 7.45311e-005 8.0061 2.0969e-005 10.1158 0 0 0.0420912 52.1554 1 0 0.0442517 -83.9865 6.33679e-006 -6.71752 7.30915e-005 -2.21732 0 180 0 180 2.24697e-005 93.9598 1.03454e-009 100.116 0.000254813 -93.0451 2.77322e-008 90.5229 6.14122e-005 66.198 
2.00923e+010 4.54749e-005 -55.4559 0.00139239 3.19421 0.00632865 85.8573 0.455982 3.89944 0 0 7.4604e-005 7.83824 2.06969e-005 10.9621 0 0 0.0414154 51.5128 1 0 0.0432873 -84.092 6.168e-006 -7.19406 7.31661e-005 -2.18272 0 180 0 180 2.3026e-005 93.8994 1.04514e-009 100.962 0.000260577 -93.001 2.83107e-008 90.7046 6.23449e-005 66.3807 
2.05651e+010 4.424e-005 -56.0015 0.00139397 3.14978 0.00619411 84.539 0.456511 3.83885 0 0 7.46752e-005 7.67331 2.04286e-005 11.8142 0 0 0.0407619 50.868 1 0 0.0423423 -84.1967 6.00892e-006 -7.68445 7.32403e-005 -2.14937 0 180 0 180 2.35951e-005 93.8389 1.05587e-009 101.814 0.000266478 -92.9567 2.89014e-008 90.8827 6.32979e-005 66.5712 
2.1049e+010 4.30454e-005 -56.5412 0.00139551 3.10483 0.00606533 83.2278 0.457024 3.77811 0 0 7.47447e-005 7.51128 2.01638e-005 12.6716 0 0 0.0401301 50.2212 1 0 0.0414164 -84.3004 5.85919e-006 -8.18686 7.3314e-005 -2.11723 0 180 0 180 2.41775e-005 93.7781 1.06671e-009 102.672 0.00027252 -92.9122 2.95042e-008 91.057 6.42721e-005 66.7691 
2.15443e+010 4.18897e-005 -57.0747 0.001397 3.05943 0.00594203 81.9241 0.457522 3.71728 0 0 7.48125e-005 7.35211 1.99023e-005 13.5341 0 0 0.0395194 49.5726 1 0 0.0405093 -84.4033 5.71844e-006 -8.69935 7.33872e-005 -2.08623 0 180 0 180 2.47734e-005 93.7173 1.07765e-009 103.534 0.000278704 -92.8675 3.01196e-008 91.2275 6.52684e-005 66.9742 
2.20513e+010 4.0771e-005 -57.6018 0.00139844 3.01367 0.005824 80.6282 0.458004 3.65644 0 0 7.48786e-005 7.19576 1.9644e-005 14.4012 0 0 0.0389292 48.9225 1 0 0.0396206 -84.5051 5.58632e-006 -9.21983 7.34599e-005 -2.05632 0 180 0 180 2.5383e-005 93.6564 1.08869e-009 104.401 0.000285036 -92.8227 3.07476e-008 91.3942 6.62877e-005 67.1862 
2.25702e+010 3.9688e-005 -58.1222 0.00139984 2.96761 0.00571099 79.3402 0.458471 3.59564 0 0 7.4943e-005 7.0422 1.93885e-005 15.2726 0 0 0.0383591 48.2711 1 0 0.03875 -84.6059 5.46249e-006 -9.74614 7.35319e-005 -2.02744 0 180 0 180 2.60068e-005 93.5956 1.09981e-009 105.273 0.000291519 -92.7779 3.13884e-008 91.5569 6.7331e-005 67.4048 
2.31013e+010 3.86393e-005 -58.6355 0.00140119 2.92132 0.0056028 78.0606 0.458923 3.53495 0 0 7.50056e-005 6.8914 1.91357e-005 16.1477 0 0 0.0378083 47.6186 1 0 0.0378973 -84.7056 5.3466e-006 -10.276 7.36032e-005 -1.99952 0 180 0 180 2.6645e-005 93.535 1.11102e-009 106.148 0.000298156 -92.733 3.20422e-008 91.7156 6.83991e-005 67.6298 
2.36449e+010 3.76233e-005 -59.1416 0.0014025 2.87487 0.00549921 76.7897 0.45936 3.47443 0 0 7.50666e-005 6.74334 1.88855e-005 17.0263 0 0 0.0372765 46.9653 1 0 0.037062 -84.8042 5.23831e-006 -10.8072 7.36739e-005 -1.97252 0 180 0 180 2.7298e-005 93.4744 1.12229e-009 107.026 0.00030495 -92.6882 3.27094e-008 91.8703 6.9493e-005 67.8606 
2.42013e+010 3.6639e-005 -59.6403 0.00140377 2.82833 0.00540003 75.5276 0.459782 3.41414 0 0 7.51259e-005 6.59797 1.86376e-005 17.9079 0 0 0.0367631 46.3113 1 0 0.036244 -84.9016 5.13729e-006 -11.3373 7.37438e-005 -1.94637 0 180 0 180 2.7966e-005 93.4141 1.13362e-009 107.908 0.000311907 -92.6435 3.339e-008 92.0208 7.06138e-005 68.0972 
2.47708e+010 3.56849e-005 -60.1313 0.001405 2.78175 0.00530506 74.2746 0.46019 3.35412 0 0 7.51834e-005 6.45528 1.83919e-005 18.792 0 0 0.0362675 45.657 1 0 0.0354428 -84.9978 5.04322e-006 -11.8641 7.38129e-005 -1.92102 0 180 0 180 2.86495e-005 93.3541 1.145e-009 108.792 0.00031903 -92.5988 3.40843e-008 92.167 7.17622e-005 68.339 
2.53536e+010 3.476e-005 -60.6145 0.00140618 2.73518 0.00521413 73.0312 0.460585 3.29442 0 0 7.52393e-005 6.31522 1.81483e-005 19.6782 0 0 0.0357893 45.0027 1 0 0.0346583 -85.0929 4.95576e-006 -12.3851 7.38813e-005 -1.8964 0 180 0 180 2.93488e-005 93.2944 1.15642e-009 109.678 0.000326322 -92.5543 3.47927e-008 92.3089 7.29395e-005 68.5859 
2.59502e+010 3.38631e-005 -61.0896 0.00140732 2.68868 0.00512706 71.7975 0.460965 3.2351 0 0 7.52936e-005 6.17778 1.79066e-005 20.5661 0 0 0.035328 44.3486 1 0 0.03389 -85.1867 4.8746e-006 -12.8981 7.39489e-005 -1.87247 0 180 0 180 3.00642e-005 93.2351 1.16787e-009 110.566 0.000333788 -92.51 3.55152e-008 92.4465 7.41465e-005 68.8374 
2.65609e+010 3.29932e-005 -61.5565 0.00140842 2.64231 0.0050437 70.5737 0.461333 3.17619 0 0 7.53462e-005 6.04293 1.76667e-005 21.4552 0 0 0.034883 43.6949 1 0 0.0331378 -85.2792 4.79943e-006 -13.4009 7.40156e-005 -1.84916 0 180 0 180 3.07961e-005 93.1762 1.17933e-009 111.455 0.000341433 -92.4659 3.62523e-008 92.5796 7.53842e-005 69.0931 
2.71859e+010 3.21493e-005 -62.0151 0.00140949 2.59609 0.00496387 69.3603 0.461687 3.11772 0 0 7.53973e-005 5.91063 1.74285e-005 22.345 0 0 0.0344539 43.0421 1 0 0.0324013 -85.3704 4.72995e-006 -13.8914 7.40815e-005 -1.82642 0 180 0 180 3.1545e-005 93.1177 1.19081e-009 112.345 0.000349259 -92.4221 3.70042e-008 92.7082 7.66538e-005 69.3529 
2.78256e+010 3.13303e-005 -62.4653 0.00141051 2.55009 0.00488744 68.1574 0.462028 3.05975 0 0 7.54467e-005 5.78086 1.71918e-005 23.2352 0 0 0.0340402 42.3903 1 0 0.0316803 -85.4604 4.66586e-006 -14.3676 7.41465e-005 -1.80421 0 180 0 180 3.23112e-005 93.0598 1.20228e-009 113.235 0.000357273 -92.3786 3.77712e-008 92.8322 7.79562e-005 69.6162 
2.84804e+010 3.05354e-005 -62.9068 0.0014115 2.50434 0.00481426 66.9653 0.462357 3.0023 0 0 7.54947e-005 5.65359 1.69567e-005 24.1252 0 0 0.0336415 41.7399 1 0 0.0309744 -85.549 4.60685e-006 -14.8275 7.42106e-005 -1.78248 0 180 0 180 3.30951e-005 93.0023 1.21375e-009 114.125 0.000365477 -92.3353 3.85536e-008 92.9516 7.92924e-005 69.8828 
2.91505e+010 2.97636e-005 -63.3397 0.00141245 2.45887 0.00474419 65.7843 0.462675 2.94541 0 0 7.55411e-005 5.52878 1.6723e-005 25.0146 0 0 0.0332573 41.0911 1 0 0.0302835 -85.6363 4.55265e-006 -15.2695 7.42738e-005 -1.76117 0 180 0 180 3.38971e-005 92.9454 1.22518e-009 115.015 0.000373877 -92.2924 3.93517e-008 93.0663 8.06636e-005 70.1523 
2.98365e+010 2.90142e-005 -63.7638 0.00141337 2.41373 0.00467709 64.6145 0.46298 2.8891 0 0 7.5586e-005 5.40642 1.64907e-005 25.9029 0 0 0.0328871 40.4442 1 0 0.0296072 -85.7222 4.50299e-006 -15.692 7.43361e-005 -1.74025 0 180 0 180 3.47176e-005 92.8891 1.23659e-009 115.903 0.000382478 -92.2499 4.0166e-008 93.1763 8.20708e-005 70.4244 
3.05386e+010 2.82864e-005 -64.179 0.00141425 2.36894 0.00461286 63.4563 0.463274 2.83339 0 0 7.56295e-005 5.28647 1.62596e-005 26.7897 0 0 0.0325306 39.7996 1 0 0.0289452 -85.8068 4.45758e-006 -16.0936 7.43975e-005 -1.71966 0 180 0 180 3.55571e-005 92.8334 1.24795e-009 116.79 0.000391283 -92.2078 4.09967e-008 93.2815 8.35151e-005 70.6988 
3.12572e+010 2.75793e-005 -64.5852 0.0014151 2.32453 0.00455135 62.3098 0.463557 2.77833 0 0 7.56715e-005 5.1689 1.60298e-005 27.6745 0 0 0.0321873 39.1575 1 0 0.0282973 -85.89 4.41618e-006 -16.4731 7.44579e-005 -1.69938 0 180 0 180 3.6416e-005 92.7783 1.25926e-009 117.674 0.000400299 -92.166 4.18442e-008 93.3819 8.49976e-005 70.9751 
3.19927e+010 2.68923e-005 -64.9825 0.00141592 2.28053 0.00449247 61.1753 0.463829 2.72391 0 0 7.57122e-005 5.05368 1.58011e-005 28.5568 0 0 0.0318568 38.5182 1 0 0.0276633 -85.9718 4.37853e-006 -16.8295 7.45174e-005 -1.67936 0 180 0 180 3.72948e-005 92.7239 1.27051e-009 118.557 0.000409529 -92.1247 4.27089e-008 93.4774 8.65194e-005 71.253 
3.27455e+010 2.62246e-005 -65.3707 0.0014167 2.23697 0.00443609 60.053 0.46409 2.67017 0 0 7.57515e-005 4.94078 1.55736e-005 29.4361 0 0 0.0315387 37.882 1 0 0.0270429 -86.0523 4.34438e-006 -17.1618 7.4576e-005 -1.65957 0 180 0 180 3.81939e-005 92.6702 1.28169e-009 119.436 0.000418979 -92.0839 4.35913e-008 93.568 8.80816e-005 71.5322 
3.3516e+010 2.55756e-005 -65.7497 0.00141746 2.19387 0.00438212 58.9432 0.464342 2.61712 0 0 7.57894e-005 4.83017 1.53473e-005 30.3121 0 0 0.0312326 37.2492 1 0 0.0264357 -86.1313 4.31352e-006 -17.4696 7.46335e-005 -1.63997 0 180 0 180 3.91138e-005 92.6171 1.29278e-009 120.312 0.000428655 -92.0435 4.44917e-008 93.6538 8.96854e-005 71.8125 
3.43047e+010 2.49446e-005 -66.1197 0.00141819 2.15125 0.00433045 57.8459 0.464584 2.56478 0 0 7.58261e-005 4.72182 1.5122e-005 31.1843 0 0 0.0309381 36.62 1 0 0.0258417 -86.209 4.2857e-006 -17.7522 7.46901e-005 -1.62054 0 180 0 180 4.0055e-005 92.5648 1.30378e-009 121.184 0.000438561 -92.0036 4.54107e-008 93.7346 9.1332e-005 72.0934 
3.51119e+010 2.43311e-005 -66.4804 0.00141888 2.10912 0.00428099 56.7613 0.464816 2.51316 0 0 7.58616e-005 4.61569 1.48979e-005 32.0522 0 0 0.0306548 35.9947 1 0 0.0252604 -86.2853 4.26073e-006 -18.0094 7.47457e-005 -1.60125 0 180 0 180 4.10181e-005 92.5132 1.31468e-009 122.052 0.000448703 -91.9642 4.63487e-008 93.8106 9.30223e-005 72.3747 
3.59381e+010 2.37344e-005 -66.832 0.00141955 2.06751 0.00423365 55.6898 0.465039 2.46227 0 0 7.58958e-005 4.51176 1.46748e-005 32.9154 0 0 0.0303824 35.3736 1 0 0.0246918 -86.3602 4.23839e-006 -18.241 7.48004e-005 -1.58208 0 180 0 180 4.20034e-005 92.4623 1.32546e-009 122.915 0.000459087 -91.9253 4.73061e-008 93.8816 9.47578e-005 72.6562 
3.67838e+010 2.3154e-005 -67.1744 0.0014202 2.02643 0.00418833 54.6313 0.465253 2.41212 0 0 7.59288e-005 4.41 1.44529e-005 33.7734 0 0 0.0301205 34.757 1 0 0.0241354 -86.4338 4.2185e-006 -18.447 7.4854e-005 -1.56299 0 180 0 180 4.30116e-005 92.4121 1.33614e-009 123.773 0.000469717 -91.8869 4.82835e-008 93.9477 9.65395e-005 72.9376 
3.76494e+010 2.25893e-005 -67.5075 0.00142082 1.98589 0.00414495 53.5861 0.465459 2.36273 0 0 7.59607e-005 4.31036 1.4232e-005 34.6259 0 0 0.0298687 34.145 1 0 0.0235911 -86.5059 4.20088e-006 -18.6277 7.49066e-005 -1.54397 0 180 0 180 4.40432e-005 92.3627 1.34668e-009 124.626 0.000480601 -91.849 4.92815e-008 94.0089 9.83686e-005 73.2186 
3.85353e+010 2.20399e-005 -67.8314 0.00142141 1.9459 0.00410343 52.5542 0.465656 2.31408 0 0 7.59915e-005 4.21283 1.40123e-005 35.4724 0 0 0.0296268 33.538 1 0 0.0230587 -86.5767 4.18534e-006 -18.7832 7.49582e-005 -1.52501 0 180 0 180 4.50987e-005 92.3141 1.35709e-009 125.472 0.000491744 -91.8117 5.03005e-008 94.0653 0.000100246 73.4989 
3.94421e+010 2.15052e-005 -68.1462 0.00142198 1.90648 0.0040637 51.5359 0.465846 2.2662 0 0 7.60211e-005 4.11736 1.37938e-005 36.3126 0 0 0.0293943 32.9361 1 0 0.0225379 -86.6462 4.17172e-006 -18.9139 7.50087e-005 -1.50609 0 180 0 180 4.61787e-005 92.2662 1.36736e-009 126.313 0.000503152 -91.7749 5.13411e-008 94.1169 0.000102174 73.7784 
4.03702e+010 2.09849e-005 -68.4517 0.00142252 1.86762 0.00402567 50.5312 0.466027 2.21909 0 0 7.60497e-005 4.02392 1.35764e-005 37.1459 0 0 0.0291709 32.3395 1 0 0.0220285 -86.7143 4.15987e-006 -19.0204 7.50583e-005 -1.48719 0 180 0 180 4.72837e-005 92.2191 1.37748e-009 127.146 0.000514831 -91.7386 5.2404e-008 94.1637 0.000104153 74.0568 
4.13201e+010 2.04783e-005 -68.748 0.00142305 1.82935 0.00398928 49.5402 0.466202 2.17274 0 0 7.60773e-005 3.93248 1.33603e-005 37.9721 0 0 0.0289564 31.7486 1 0 0.0215303 -86.781 4.14965e-006 -19.1033 7.51068e-005 -1.46831 0 180 0 180 4.84145e-005 92.1727 1.38745e-009 127.972 0.000526788 -91.7029 5.34897e-008 94.2058 0.000106185 74.334 
4.22924e+010 1.99851e-005 -69.0351 0.00142355 1.79166 0.00395446 48.563 0.466369 2.12716 0 0 7.61039e-005 3.84301 1.31454e-005 38.7908 0 0 0.0287505 31.1634 1 0 0.021043 -86.8464 4.14092e-006 -19.1632 7.51543e-005 -1.44943 0 180 0 180 4.95715e-005 92.1272 1.39726e-009 128.791 0.000539029 -91.6678 5.45988e-008 94.2432 0.00010827 74.6096 
4.32876e+010 1.95049e-005 -69.3131 0.00142403 1.75456 0.00392113 47.5998 0.466529 2.08235 0 0 7.61295e-005 3.75548 1.29319e-005 39.6016 0 0 0.0285527 30.5842 1 0 0.0205664 -86.9105 4.13355e-006 -19.201 7.52008e-005 -1.43055 0 180 0 180 5.07554e-005 92.0824 1.40691e-009 129.602 0.00055156 -91.6332 5.57321e-008 94.276 0.00011041 74.8835 
4.43062e+010 1.90373e-005 -69.5819 0.00142449 1.71805 0.00388925 46.6504 0.466683 2.03831 0 0 7.61542e-005 3.66984 1.27196e-005 40.4041 0 0 0.0283629 30.0111 1 0 0.0201003 -86.9733 4.12742e-006 -19.2173 7.52462e-005 -1.41167 0 180 0 180 5.19668e-005 92.0383 1.41638e-009 130.404 0.00056439 -91.5991 5.68902e-008 94.3043 0.000112607 75.1556 
4.53488e+010 1.85819e-005 -69.8417 0.00142494 1.68213 0.00385875 45.7151 0.46683 1.99504 0 0 7.61779e-005 3.58608 1.25088e-005 41.198 0 0 0.0281807 29.4443 1 0 0.0196445 -87.0347 4.12242e-006 -19.213 7.52906e-005 -1.39277 0 180 0 180 5.32064e-005 91.995 1.42568e-009 131.198 0.000577524 -91.5657 5.80738e-008 94.3282 0.000114862 75.4256 
4.64159e+010 1.81383e-005 -70.0923 0.00142536 1.64681 0.00382956 44.7938 0.466971 1.95253 0 0 7.62008e-005 3.50414 1.22994e-005 41.9831 0 0 0.0280058 28.884 1 0 0.0191988 -87.0949 4.11844e-006 -19.1891 7.53339e-005 -1.37387 0 180 0 180 5.44749e-005 91.9525 1.4348e-009 131.983 0.00059097 -91.5328 5.92836e-008 94.3478 0.000117175 75.6934 
4.75081e+010 1.77062e-005 -70.3339 0.00142577 1.61209 0.00380165 43.8865 0.467106 1.91079 0 0 7.62229e-005 3.42401 1.20915e-005 42.7589 0 0 0.0278381 28.3303 1 0 0.0187629 -87.1538 4.1154e-006 -19.1465 7.53762e-005 -1.35495 0 180 0 180 5.57729e-005 91.9108 1.44374e-009 132.759 0.000604735 -91.5004 6.05203e-008 94.3631 0.00011955 75.9589 
4.8626e+010 1.72852e-005 -70.5665 0.00142616 1.57796 0.00377494 42.9934 0.467235 1.8698 0 0 7.62441e-005 3.34565 1.18851e-005 43.5252 0 0 0.0276772 27.7833 1 0 0.0183367 -87.2115 4.11319e-006 -19.086 7.54175e-005 -1.33602 0 180 0 180 5.71011e-005 91.8698 1.45249e-009 133.525 0.000618827 -91.4687 6.17848e-008 94.3742 0.000121986 76.2219 
4.97702e+010 1.6875e-005 -70.79 0.00142653 1.54443 0.00374939 42.1143 0.467359 1.82956 0 0 7.62645e-005 3.26902 1.16804e-005 44.2818 0 0 0.0275229 27.2432 1 0 0.01792 -87.2678 4.11173e-006 -19.0086 7.54578e-005 -1.31709 0 180 0 180 5.84602e-005 91.8296 1.46106e-009 134.282 0.000633253 -91.4374 6.30777e-008 94.3814 0.000124486 76.4823 
5.09414e+010 1.64752e-005 -71.0047 0.00142689 1.5115 0.00372496 41.2493 0.467478 1.79008 0 0 7.62841e-005 3.19409 1.14773e-005 45.0282 0 0 0.027375 26.7101 1 0 0.0175125 -87.323 4.11095e-006 -18.9154 7.5497e-005 -1.29815 0 180 0 180 5.98511e-005 91.7901 1.46943e-009 135.028 0.000648021 -91.4068 6.43999e-008 94.3846 0.000127051 76.74 
5.21401e+010 1.60857e-005 -71.2103 0.00142723 1.47915 0.00370159 40.3983 0.467592 1.75133 0 0 7.6303e-005 3.12083 1.12759e-005 45.7644 0 0 0.0272331 26.184 1 0 0.0171142 -87.3769 4.11078e-006 -18.8071 7.55352e-005 -1.27921 0 180 0 180 6.12743e-005 91.7513 1.47762e-009 135.764 0.000663139 -91.3766 6.57522e-008 94.3841 0.000129683 76.9949 
5.3367e+010 1.5706e-005 -71.4071 0.00142756 1.44739 0.00367924 39.5614 0.467701 1.71332 0 0 7.63212e-005 3.04922 1.10762e-005 46.49 0 0 0.0270971 25.6651 1 0 0.0167247 -87.4297 4.11115e-006 -18.6848 7.55724e-005 -1.26028 0 180 0 180 6.27308e-005 91.7133 1.48561e-009 136.49 0.000678615 -91.3471 6.71355e-008 94.3799 0.000132382 77.2468 
5.46228e+010 1.5336e-005 -71.5951 0.00142787 1.41622 0.00365786 38.7384 0.467805 1.67603 0 0 7.63387e-005 2.9792 1.08784e-005 47.2048 0 0 0.0269668 25.1535 1 0 0.0163439 -87.4812 4.112e-006 -18.5493 7.56086e-005 -1.24136 0 180 0 180 6.42212e-005 91.676 1.49341e-009 137.205 0.000694458 -91.3181 6.85506e-008 94.3721 0.000135151 77.4957 
5.59081e+010 1.49752e-005 -71.7742 0.00142817 1.38562 0.00363742 37.9293 0.467905 1.63947 0 0 7.63555e-005 2.91076 1.06825e-005 47.9087 0 0 0.0268419 24.6491 1 0 0.0159716 -87.5316 4.11327e-006 -18.4017 7.56438e-005 -1.22246 0 180 0 180 6.57464e-005 91.6395 1.50102e-009 137.909 0.000710677 -91.2896 6.99984e-008 94.361 0.000137992 77.7415 
5.72237e+010 1.46236e-005 -71.9445 0.00142846 1.3556 0.00361788 37.1341 0.468 1.60361 0 0 7.63716e-005 2.84386 1.04884e-005 48.6013 0 0 0.0267222 24.1521 1 0 0.0156076 -87.5808 4.11492e-006 -18.2427 7.5678e-005 -1.20359 0 180 0 180 6.73072e-005 91.6036 1.50844e-009 138.601 0.000727279 -91.2616 7.14798e-008 94.3466 0.000140905 77.9842 
5.85702e+010 1.42807e-005 -72.106 0.00142873 1.32616 0.00359919 36.3528 0.468091 1.56847 0 0 7.63872e-005 2.77848 1.02964e-005 49.2826 0 0 0.0266076 23.6625 1 0 0.0152518 -87.6288 4.11689e-006 -18.0732 7.57112e-005 -1.18475 0 180 0 180 6.89044e-005 91.5685 1.51566e-009 139.283 0.000744275 -91.2342 7.29957e-008 94.329 0.000143893 78.2236 
5.99484e+010 1.39465e-005 -72.2589 0.00142899 1.29727 0.00358132 35.5851 0.468179 1.53401 0 0 7.64021e-005 2.71457 1.01063e-005 49.9524 0 0 0.0264977 23.1803 1 0 0.014904 -87.6757 4.11914e-006 -17.8942 7.57435e-005 -1.16596 0 180 0 180 7.0539e-005 91.534 1.52269e-009 139.952 0.000761673 -91.2073 7.45471e-008 94.3085 0.000146958 78.4597 
6.13591e+010 1.36205e-005 -72.403 0.00142925 1.26895 0.00356424 34.831 0.468262 1.50025 0 0 7.64164e-005 2.65211 9.91836e-006 50.6104 0 0 0.0263926 22.7056 1 0 0.014564 -87.7215 4.12163e-006 -17.7063 7.57748e-005 -1.14722 0 180 0 180 7.22118e-005 91.5002 1.52953e-009 140.61 0.000779483 -91.181 7.61349e-008 94.2852 0.0001501 78.6926 
6.28029e+010 1.33027e-005 -72.5385 0.00142949 1.24117 0.00354791 34.0905 0.468342 1.46716 0 0 7.64302e-005 2.59107 9.73249e-006 51.2567 0 0 0.0262918 22.2384 1 0 0.0142317 -87.7662 4.12434e-006 -17.5104 7.58051e-005 -1.12855 0 180 0 180 7.39236e-005 91.4672 1.53619e-009 141.257 0.000797714 -91.1551 7.77601e-008 94.2591 0.000153322 78.922 
6.42807e+010 1.29927e-005 -72.6653 0.00142972 1.21395 0.0035323 33.3634 0.468419 1.43474 0 0 7.64434e-005 2.53142 9.54878e-006 51.8909 0 0 0.0261954 21.7787 1 0 0.0139068 -87.8099 4.12721e-006 -17.3072 7.58345e-005 -1.10994 0 180 0 180 7.56754e-005 91.4347 1.54265e-009 141.891 0.000816376 -91.1298 7.94237e-008 94.2305 0.000156626 79.148 
6.57933e+010 1.26905e-005 -72.7835 0.00142994 1.18726 0.00351737 32.6496 0.468492 1.40298 0 0 7.64561e-005 2.47312 9.36725e-006 52.5131 0 0 0.026103 21.3265 1 0 0.0135892 -87.8524 4.13023e-006 -17.0974 7.5863e-005 -1.09142 0 180 0 180 7.74683e-005 91.403 1.54894e-009 142.513 0.00083548 -91.105 8.11268e-008 94.1994 0.000160013 79.3706 
6.73415e+010 1.23957e-005 -72.8932 0.00143015 1.16111 0.00350311 31.949 0.468562 1.37187 0 0 7.64683e-005 2.41616 9.18795e-006 53.1232 0 0 0.0260146 20.8818 1 0 0.0132788 -87.8939 4.13337e-006 -16.8818 7.58907e-005 -1.07298 0 180 0 180 7.9303e-005 91.3719 1.55504e-009 143.123 0.000855036 -91.0806 8.28704e-008 94.1661 0.000163486 79.5897 
6.89261e+010 1.21081e-005 -72.9943 0.00143035 1.13548 0.00348947 31.2615 0.468629 1.3414 0 0 7.64799e-005 2.3605 9.01091e-006 53.7209 0 0 0.02593 20.4446 1 0 0.0129754 -87.9344 4.13661e-006 -16.661 7.59174e-005 -1.05465 0 180 0 180 8.11807e-005 91.3414 1.56096e-009 143.721 0.000875054 -91.0568 8.46556e-008 94.1306 0.000167046 79.8054 
7.0548e+010 1.18276e-005 -73.0869 0.00143054 1.11038 0.00347644 30.587 0.468693 1.31156 0 0 7.64912e-005 2.30612 8.83617e-006 54.3063 0 0 0.025849 20.0149 1 0 0.0126789 -87.9739 4.13991e-006 -16.4356 7.59432e-005 -1.03642 0 180 0 180 8.31023e-005 91.3116 1.56671e-009 144.306 0.000895545 -91.0334 8.64834e-008 94.0932 0.000170696 80.0175 
7.22081e+010 1.15541e-005 -73.171 0.00143073 1.08578 0.00346398 29.9252 0.468754 1.28234 0 0 7.65019e-005 2.25297 8.66374e-006 54.8793 0 0 0.0257715 19.5925 1 0 0.0123891 -88.0123 4.14327e-006 -16.2062 7.59683e-005 -1.01831 0 180 0 180 8.50689e-005 91.2823 1.57228e-009 144.879 0.000916521 -91.0105 8.8355e-008 94.0538 0.000174437 80.2262 
7.39072e+010 1.12872e-005 -73.2466 0.0014309 1.06169 0.00345208 29.2761 0.468812 1.25373 0 0 7.65123e-005 2.20105 8.49367e-006 55.4398 0 0 0.0256973 19.1776 1 0 0.0121058 -88.0498 4.14666e-006 -15.9734 7.59924e-005 -1.00033 0 180 0 180 8.70815e-005 91.2537 1.57769e-009 145.44 0.000937992 -90.9881 9.02714e-008 94.0128 0.000178271 80.4314 
7.56463e+010 1.10268e-005 -73.3137 0.00143107 1.03809 0.0034407 28.6396 0.468868 1.22572 0 0 7.65222e-005 2.15032 8.32596e-006 55.9877 0 0 0.0256263 18.7701 1 0 0.0118289 -88.0862 4.15007e-006 -15.7378 7.60158e-005 -0.982477 0 180 0 180 8.91412e-005 91.2257 1.58293e-009 145.988 0.00095997 -90.9662 9.2234e-008 93.9701 0.000182202 80.6331 
7.74264e+010 1.07729e-005 -73.3724 0.00143123 1.01498 0.00342983 28.0154 0.468922 1.1983 0 0 7.65317e-005 2.10076 8.16064e-006 56.5231 0 0 0.0255584 18.3699 1 0 0.0115583 -88.1217 4.15348e-006 -15.4997 7.60384e-005 -0.964768 0 180 0 180 9.12492e-005 91.1983 1.58801e-009 146.523 0.000982468 -90.9447 9.42438e-008 93.926 0.000186229 80.8313 
7.92483e+010 1.05251e-005 -73.4226 0.00143138 0.992357 0.00341945 27.4034 0.468973 1.17146 0 0 7.65408e-005 2.05233 7.99774e-006 57.0459 0 0 0.0254935 17.9769 1 0 0.0112938 -88.1563 4.15689e-006 -15.2597 7.60601e-005 -0.94721 0 180 0 180 9.34066e-005 91.1715 1.59293e-009 147.046 0.0010055 -90.9236 9.6302e-008 93.8805 0.000190357 81.026 
8.11131e+010 1.02834e-005 -73.4644 0.00143153 0.970204 0.00340952 26.8035 0.469022 1.14519 0 0 7.65495e-005 2.00502 7.83725e-006 57.5561 0 0 0.0254313 17.5912 1 0 0.0110353 -88.1899 4.16028e-006 -15.0183 7.60811e-005 -0.929808 0 180 0 180 9.56145e-005 91.1452 1.5977e-009 147.556 0.00102907 -90.903 9.84098e-008 93.8337 0.000194588 81.2173 
8.30218e+010 1.00475e-005 -73.4978 0.00143167 0.948516 0.00340004 26.2156 0.469068 1.11948 0 0 7.65579e-005 1.9588 7.6792e-006 58.0536 0 0 0.0253719 17.2126 1 0 0.0107827 -88.2226 4.16364e-006 -14.7758 7.61014e-005 -0.912571 0 180 0 180 9.78741e-005 91.1195 1.60231e-009 148.054 0.0010532 -90.8828 1.00569e-007 93.7859 0.000198922 81.4051 
