f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f 17m 17f 18m 18f jV0500m jV0500f jV0800m jV0800f jV1100m jV1100f jV1300m jV1300f jV1700m jV1700f jV1800m jV1800f 
2.71859e+006 0.251391 90 1.05964 0 9.31751 90.4562 0.00872467 171.025 1 0 1.11013 -0.442465 0.387441 0.0820887 0 180 0.0339251 82.2712 0.027925 100.321 0 180 1.10238 179.673 1 0 1.09389 -0.301687 0.0336656 -97.6148 0.0333988 100.372 0 -180 0 -180 0 0 2.64721e-009 90.0821 1.90799e-010 -169.679 4.64522e-008 -90.0888 2.51399e-009 -169.651 4.14156e-006 -121.39 
2.78256e+006 0.258039 90 1.06266 0 9.10318 90.4262 0.00871653 170.599 1 0 1.11011 -0.454588 0.387448 0.085795 0 180 0.0331594 82.0508 0.0273026 100.518 0 180 1.10236 179.664 1 0 1.09387 -0.310454 0.0329058 -97.8324 0.0326545 100.571 0 -180 0 -180 0 0 2.70955e-009 90.0858 1.90936e-010 -169.482 4.75448e-008 -90.092 2.5158e-009 -169.453 4.06266e-006 -122.088 
2.84804e+006 0.264901 90 1.06584 0 8.89376 90.3965 0.0087081 170.169 1 0 1.11009 -0.466938 0.387455 0.0895274 0 180 0.0324116 81.8265 0.0266949 100.721 0 180 1.10234 179.654 1 0 1.09385 -0.319369 0.0321638 -98.054 0.0319278 100.774 0 -180 0 -180 0 0 2.77337e-009 90.0895 1.91079e-010 -169.279 4.8663e-008 -90.0951 2.51769e-009 -169.25 3.98587e-006 -122.795 
2.91505e+006 0.271987 90 1.06919 0 8.68915 90.3671 0.00869936 169.734 1 0 1.11007 -0.47952 0.387463 0.0932867 0 180 0.0316813 81.5979 0.0261016 100.929 0 180 1.10231 179.645 1 0 1.09383 -0.328436 0.0314391 -98.2798 0.0312183 100.983 0 -180 0 -180 0 0 2.83868e-009 90.0933 1.91229e-010 -169.071 4.98074e-008 -90.0984 2.51967e-009 -169.042 3.91114e-006 -123.513 
2.98365e+006 0.279308 90 1.07272 0 8.48925 90.3379 0.00869032 169.294 1 0 1.11004 -0.492339 0.387472 0.0970734 0 180 0.0309681 81.3651 0.0255224 101.142 0 180 1.10229 179.635 1 0 1.0938 -0.337658 0.0307314 -98.5098 0.0305257 101.198 0 -180 0 -180 0 0 2.90554e-009 90.0971 1.91385e-010 -168.858 5.09788e-008 -90.1016 2.52173e-009 -168.828 3.83843e-006 -124.241 
3.05386e+006 0.286873 90 1.07645 0 8.29393 90.3089 0.00868094 168.849 1 0 1.11002 -0.505401 0.38748 0.100888 0 180 0.0302717 81.1278 0.024957 101.361 0 180 1.10227 179.625 1 0 1.09378 -0.34704 0.0300404 -98.7441 0.0298496 101.418 0 -180 0 -180 0 0 2.97398e-009 90.1009 1.91549e-010 -168.639 5.21777e-008 -90.1049 2.5239e-009 -168.608 3.76768e-006 -124.98 
3.12572e+006 0.294697 90 1.08038 0 8.10309 90.28 0.00867121 168.398 1 0 1.10999 -0.518711 0.387489 0.104731 0 180 0.0295916 80.8861 0.0244051 101.585 0 180 1.10224 179.614 1 0 1.09375 -0.356584 0.0293655 -98.9828 0.0291896 101.643 0 -180 0 -180 0 0 3.04403e-009 90.1047 1.91721e-010 -168.415 5.34047e-008 -90.1083 2.52617e-009 -168.383 3.69887e-006 -125.729 
3.19927e+006 0.30279 90 1.08454 0 7.91664 90.2514 0.00866111 167.943 1 0 1.10997 -0.532275 0.387499 0.108603 0 180 0.0289275 80.6398 0.0238663 101.815 0 180 1.10221 179.604 1 0 1.09373 -0.366293 0.0287066 -99.2261 0.0285454 101.875 0 -180 0 -180 0 0 3.11574e-009 90.1086 1.919e-010 -168.185 5.46606e-008 -90.1117 2.52854e-009 -168.152 3.63194e-006 -126.488 
3.27455e+006 0.311168 90 1.08892 0 7.73446 90.2229 0.00865064 167.481 1 0 1.10994 -0.546098 0.387509 0.112504 0 180 0.0282791 80.3887 0.0233404 102.051 0 -0 1.10218 179.593 1 -0 1.0937 -0.376173 0.0280631 -99.474 0.0279165 102.112 0 -180 0 -180 0 0 3.18913e-009 90.1125 1.92088e-010 -167.949 5.5946e-008 -90.1151 2.53102e-009 -167.916 3.56684e-006 -127.258 
3.3516e+006 0.319844 90 1.09355 0 7.55647 90.1946 0.00863976 167.014 1 0 1.10991 -0.560187 0.387519 0.116434 0 180 0.0276459 80.1328 0.0228272 102.293 0 -0 1.10216 179.582 1 -0 1.09367 -0.386226 0.0274348 -99.7267 0.0273028 102.355 0 -180 0 -180 0 0 3.26426e-009 90.1164 1.92285e-010 -167.707 5.72615e-008 -90.1186 2.53362e-009 -167.674 3.50355e-006 -128.038 
3.43047e+006 0.328835 90 1.09844 0 7.38257 90.1664 0.00862846 166.541 1 0 1.10988 -0.574546 0.38753 0.120394 0 180 0.0270276 79.872 0.0223262 102.54 0 0 1.10213 179.571 1 -0 1.09364 -0.396455 0.0268213 -99.9842 0.0267037 102.603 0 -180 0 -180 0 0 3.34117e-009 90.1204 1.9249e-010 -167.46 5.8608e-008 -90.1221 2.53633e-009 -167.425 3.44201e-006 -128.827 
3.51119e+006 0.338158 90 1.10361 0 7.21266 90.1383 0.00861672 166.062 1 0 1.10985 -0.589182 0.387541 0.124383 0 180 0.026424 79.6061 0.0218373 102.794 0 0 1.10209 179.56 1 -0 1.09361 -0.406864 0.0262223 -100.247 0.0261191 102.858 0 -180 0 -180 0 0 3.41989e-009 90.1244 1.92705e-010 -167.206 5.99861e-008 -90.1257 2.53918e-009 -167.171 3.3822e-006 -129.627 
3.59381e+006 0.347831 90 1.10909 0 7.04665 90.1104 0.00860453 165.576 1 0 1.10981 -0.604099 0.387553 0.128401 0 180 0.0258346 79.335 0.0213602 103.053 0 0 1.10206 179.549 1 -0 1.09358 -0.417456 0.0256375 -100.514 0.0255486 103.119 0 -180 0 -180 0 0 3.50047e-009 90.1284 1.92931e-010 -166.947 6.13965e-008 -90.1293 2.54215e-009 -166.911 3.32406e-006 -130.436 
3.67838e+006 0.357875 90 1.11488 0 6.88445 90.0825 0.00859186 165.084 1 0 1.10978 -0.619305 0.387565 0.132448 0 180 0.0252592 79.0586 0.0208946 103.319 0 0 1.10203 179.537 1 -0 1.09354 -0.428235 0.0250666 -100.787 0.0249919 103.386 0 -180 0 -180 0 0 3.58295e-009 90.1324 1.93166e-010 -166.681 6.284e-008 -90.1329 2.54526e-009 -166.644 3.26756e-006 -131.256 
3.76494e+006 0.368311 90 1.12101 0 6.72597 90.0547 0.00857869 164.586 1 0 1.10974 -0.634805 0.387577 0.136524 0 180 0.0246975 78.7768 0.0204403 103.591 0 0 1.10199 179.525 1 -0 1.09351 -0.439205 0.0245091 -101.065 0.0244486 103.659 0 -180 0 -180 0 0 3.66738e-009 90.1365 1.93413e-010 -166.409 6.43174e-008 -90.1366 2.54852e-009 -166.372 3.21265e-006 -132.084 
3.85353e+006 0.379162 90 1.12751 0 6.57113 90.027 0.00856501 164.08 1 0 1.1097 -0.650604 0.387591 0.140628 0 180 0.024149 78.4895 0.019997 103.869 0 0 1.10195 179.513 1 -0 1.09347 -0.450368 0.0239649 -101.349 0.0239185 103.939 0 -180 0 -180 0 0 3.75381e-009 90.1406 1.93671e-010 -166.131 6.58295e-008 -90.1404 2.55193e-009 -166.093 3.15932e-006 -132.922 
3.94421e+006 0.390455 90 1.13439 0 6.41985 89.9994 0.00855078 163.567 1 0 1.10966 -0.666708 0.387604 0.14476 0 180 0.0236137 78.1966 0.0195645 104.154 0 0 1.10191 179.501 1 -0 1.09343 -0.461727 0.0234337 -101.638 0.0234014 104.225 0 -180 0 -180 0 0 3.84227e-009 90.1448 1.93941e-010 -165.846 6.73771e-008 -90.1442 2.55549e-009 -165.807 3.1075e-006 -133.77 
4.03702e+006 0.402216 90 1.1417 0 6.27204 89.9718 0.008536 163.047 1 0 1.10962 -0.683124 0.387619 0.148919 0 180 0.023091 77.8979 0.0191426 104.445 0 0 1.10187 179.489 1 -0 1.09339 -0.473287 0.0229151 -101.933 0.0228968 104.518 0 -180 0 -180 0 0 3.93283e-009 90.1489 1.94223e-010 -165.555 6.89611e-008 -90.148 2.55922e-009 -165.515 3.05718e-006 -134.626 
4.13201e+006 0.414477 90 1.14945 0 6.12762 89.9443 0.00852064 162.52 1 0 1.10958 -0.699857 0.387634 0.153104 0 180 0.0225809 77.5934 0.0187309 104.743 0 0 1.10183 179.476 1 -0 1.09335 -0.485051 0.0224089 -102.234 0.0224046 104.817 0 -180 0 -180 0 0 4.02553e-009 90.1531 1.94519e-010 -165.257 7.05822e-008 -90.1519 2.56312e-009 -165.217 3.00831e-006 -135.491 
4.22924e+006 0.427271 90 1.15769 0 5.98652 89.9167 0.00850467 161.985 1 0 1.10954 -0.716913 0.387649 0.157313 0 180 0.0220829 77.2828 0.0183294 105.047 0 0 1.10179 179.463 1 -0 1.0933 -0.49702 0.0219148 -102.54 0.0219244 105.122 0 -180 0 -180 0 0 4.12042e-009 90.1573 1.94828e-010 -164.953 7.22413e-008 -90.1559 2.56721e-009 -164.912 2.96085e-006 -136.364 
4.32876e+006 0.440634 90 1.16645 0 5.84866 89.8892 0.00848807 161.443 1 0 1.10949 -0.734297 0.387665 0.161547 0 180 0.0215969 76.9661 0.0179377 105.358 0 0 1.10174 179.45 1 -0 1.09326 -0.5092 0.0214325 -102.853 0.021456 105.435 0 -180 0 -180 0 0 4.21755e-009 90.1615 1.95151e-010 -164.642 7.39394e-008 -90.1599 2.57147e-009 -164.6 2.91478e-006 -137.246 
4.43062e+006 0.454605 90 1.17577 0 5.71396 89.8617 0.00847083 160.892 1 0 1.10944 -0.752017 0.387682 0.165803 0 180 0.0211225 76.6432 0.0175557 105.676 0 0 1.10169 179.436 1 -0 1.09321 -0.521592 0.0209618 -103.171 0.0209992 105.754 0 -180 0 -180 0 0 4.31698e-009 90.1658 1.95489e-010 -164.324 7.56773e-008 -90.1639 2.57594e-009 -164.282 2.87005e-006 -138.137 
4.53488e+006 0.46923 90 1.18569 0 5.58236 89.8342 0.00845291 160.334 1 0 1.10939 -0.770077 0.3877 0.170079 0 180 0.0206595 76.3139 0.0171832 106 0 0 1.10164 179.423 1 -0 1.09316 -0.534199 0.0205024 -103.496 0.0205537 106.08 0 -180 0 -180 0 0 4.41876e-009 90.1701 1.95843e-010 -164 7.74559e-008 -90.168 2.58061e-009 -163.956 2.82664e-006 -139.035 
4.64159e+006 0.484556 90 1.19627 0 5.45377 89.8067 0.0084343 159.767 1 0 1.10934 -0.788483 0.387718 0.174376 0 180 0.0202077 75.9782 0.0168198 106.332 0 0 1.10159 179.409 1 -0 1.09311 -0.547026 0.020054 -103.827 0.0201193 106.413 0 -180 0 -180 0 0 4.52295e-009 90.1744 1.96213e-010 -163.668 7.92763e-008 -90.1721 2.5855e-009 -163.624 2.78451e-006 -139.94 
4.75081e+006 0.500637 90 1.20756 0 5.32814 89.7791 0.00841496 159.192 1 0 1.10929 -0.807242 0.387736 0.178689 0 180 0.0197667 75.6358 0.0164656 106.67 0 0 1.10154 179.395 1 -0 1.09306 -0.560074 0.0196165 -104.165 0.0196956 106.753 0 -180 0 -180 0 0 4.62961e-009 90.1787 1.966e-010 -163.33 8.11394e-008 -90.1763 2.59061e-009 -163.285 2.74362e-006 -140.853 
4.8626e+006 0.517532 90 1.21961 0 5.20539 89.7515 0.00839489 158.608 1 0 1.10923 -0.826359 0.387756 0.183018 0 180 0.0193365 75.2868 0.0161201 107.016 0 0 1.10148 179.38 1 -0 1.093 -0.573346 0.0191896 -104.51 0.0192826 107.1 0 -180 0 -180 0 0 4.73878e-009 90.183 1.97005e-010 -162.984 8.30462e-008 -90.1805 2.59595e-009 -162.938 2.70394e-006 -141.773 
4.97702e+006 0.535308 90 1.2325 0 5.08546 89.7238 0.00837404 158.016 1 0 1.10917 -0.845841 0.387776 0.18736 0 180 0.0189166 74.9309 0.0157834 107.368 0 0 1.10143 179.366 1 -0 1.09295 -0.586845 0.018773 -104.861 0.0188799 107.454 0 -180 0 -180 0 0 4.85055e-009 90.1874 1.97428e-010 -162.632 8.49977e-008 -90.1848 2.60154e-009 -162.585 2.66545e-006 -142.7 
5.09414e+006 0.554038 90 1.2463 0 4.96828 89.6961 0.0083524 157.415 1 0 1.10911 -0.865693 0.387797 0.191713 0 180 0.018507 74.5681 0.0154551 107.728 0 0 1.10137 179.351 1 -0 1.09289 -0.600574 0.0183665 -105.219 0.0184873 107.816 0 -180 0 -180 0 0 4.96495e-009 90.1917 1.97871e-010 -162.272 8.6995e-008 -90.1891 2.60738e-009 -162.224 2.6281e-006 -143.633 
5.21401e+006 0.573804 90 1.26109 0 4.8538 89.6683 0.00832995 156.805 1 0 1.10905 -0.885921 0.387819 0.196074 0 180 0.0181073 74.1982 0.0151351 108.095 0 0 1.10131 179.336 1 -0 1.09283 -0.614535 0.01797 -105.584 0.0181047 108.184 0 -180 0 -180 0 0 5.08207e-009 90.1961 1.98334e-010 -161.905 8.9039e-008 -90.1935 2.61349e-009 -161.857 2.59187e-006 -144.572 
5.3367e+006 0.594699 90 1.27696 0 4.74194 89.6404 0.00830665 156.186 1 0 1.10898 -0.90653 0.387841 0.20044 0 180 0.0177174 73.8211 0.0148232 108.469 0 0 1.10124 179.32 1 -0 1.09276 -0.628731 0.0175831 -105.956 0.0177317 108.56 0 -180 0 -180 0 0 5.20195e-009 90.2004 1.98818e-010 -161.531 9.1131e-008 -90.1979 2.61987e-009 -161.482 2.55673e-006 -145.517 
5.46228e+006 0.616828 90 1.29403 0 4.63265 89.6125 0.00828249 155.558 1 0 1.10892 -0.927528 0.387864 0.204809 0 180 0.017337 73.4368 0.0145193 108.85 0 0 1.10118 179.304 1 -0 1.0927 -0.643165 0.0172057 -106.335 0.0173682 108.943 0 -180 0 -180 0 0 5.32468e-009 90.2048 1.99324e-010 -161.15 9.32721e-008 -90.2024 2.62655e-009 -161.099 2.52264e-006 -146.468 
5.59081e+006 0.640307 90 1.3124 0 4.52586 89.5844 0.00825743 154.921 1 0 1.10885 -0.94892 0.387889 0.209177 0 180 0.016966 73.045 0.0142231 109.239 0 0 1.10111 179.289 1 -0 1.09263 -0.657838 0.0168375 -106.721 0.0170141 109.333 0 -180 0 -180 0 0 5.45032e-009 90.2092 1.99852e-010 -160.761 9.54633e-008 -90.2069 2.63353e-009 -160.71 2.48959e-006 -147.423 
5.72237e+006 0.66527 90 1.33222 0 4.42153 89.5562 0.00823146 154.274 1 0 1.10878 -0.970712 0.387914 0.21354 0 180 0.0166041 72.6457 0.0139346 109.635 0 0 1.10104 179.272 1 -0 1.09256 -0.672752 0.0164784 -107.115 0.016669 109.731 0 -180 0 -180 0 0 5.57892e-009 90.2135 2.00405e-010 -160.365 9.77059e-008 -90.2114 2.64082e-009 -160.313 2.45752e-006 -148.384 
5.85702e+006 0.691869 90 1.35363 0 4.3196 89.5279 0.00820455 153.618 1 0 1.1087 -0.992909 0.387939 0.217896 0 180 0.0162512 72.2389 0.0136534 110.039 0 0 1.10096 179.256 1 -0 1.09249 -0.687911 0.0161282 -107.516 0.0163328 110.136 0 -180 0 -180 0 0 5.71058e-009 90.2179 2.00983e-010 -159.961 1.00001e-007 -90.216 2.64844e-009 -159.909 2.42643e-006 -149.349 
5.99484e+006 0.720278 90 1.37681 0 4.22 89.4995 0.00817668 152.952 1 0 1.10862 -1.01552 0.387966 0.222239 0 180 0.015907 71.8242 0.0133796 110.449 0 0 1.10089 179.239 1 -0 1.09241 -0.703316 0.0157867 -107.925 0.0160053 110.548 0 -180 0 -180 0 0 5.84536e-009 90.2222 2.01586e-010 -159.551 1.0235e-007 -90.2206 2.6564e-009 -159.497 2.39628e-006 -150.318 
6.13591e+006 0.750696 90 1.40197 0 4.12269 89.4709 0.00814782 152.276 1 0 1.10855 -1.03855 0.387993 0.226567 0 180 0.0155713 71.4018 0.0131129 110.867 0 0 1.10081 179.222 1 -0 1.09233 -0.71897 0.0154536 -108.342 0.0156864 110.968 0 -180 0 -180 0 0 5.98333e-009 90.2266 2.02217e-010 -159.133 1.04754e-007 -90.2253 2.66472e-009 -159.078 2.36704e-006 -151.29 
6.28029e+006 0.783354 90 1.42932 0 4.02762 89.4422 0.00811795 151.591 1 0 1.10846 -1.062 0.388022 0.230875 0 180 0.015244 70.9714 0.0128532 111.293 0 0 1.10073 179.205 1 -0 1.09225 -0.734874 0.0151288 -108.766 0.0153758 111.395 0 -180 0 -180 0 0 6.12457e-009 90.2309 2.02876e-010 -158.707 1.07214e-007 -90.23 2.67341e-009 -158.652 2.33868e-006 -152.266 
6.42807e+006 0.818519 90 1.45915 0 3.93473 89.4133 0.00808705 150.896 1 0 1.10838 -1.08588 0.388051 0.235158 0 180 0.0149249 70.533 0.0126003 111.725 0 0 1.10065 179.187 1 -0 1.09217 -0.75103 0.0148122 -109.198 0.0150733 111.829 0 -180 0 -180 0 0 6.26916e-009 90.2352 2.03564e-010 -158.275 1.09732e-007 -90.2347 2.68249e-009 -158.218 2.31118e-006 -153.245 
6.57933e+006 0.856506 90 1.49177 0 3.84397 89.3843 0.0080551 150.191 1 0 1.10829 -1.11019 0.388081 0.239413 0 180 0.0146137 70.0865 0.0123541 112.166 0 0 1.10056 179.169 1 -0 1.09209 -0.767441 0.0145035 -109.639 0.0147789 112.271 0 -180 0 -180 0 0 6.41718e-009 90.2394 2.04283e-010 -157.834 1.12309e-007 -90.2395 2.69197e-009 -157.777 2.28451e-006 -154.227 
6.73415e+006 0.89768 90 1.52754 0 3.7553 89.355 0.00802207 149.477 1 0 1.1082 -1.13495 0.388112 0.243633 0 180 0.0143105 69.6317 0.0121145 112.613 0 0 1.10047 179.151 1 -0 1.092 -0.784107 0.0142026 -110.087 0.0144922 112.72 0 -180 0 -180 0 0 6.56871e-009 90.2436 2.05034e-010 -157.387 1.14946e-007 -90.2443 2.70187e-009 -157.329 2.25865e-006 -155.211 
6.89261e+006 0.942477 90 1.56689 0 3.66866 89.3256 0.00798795 148.752 1 0 1.10811 -1.16016 0.388144 0.247815 0 180 0.0140149 69.1687 0.0118812 113.068 0 0 1.10038 179.132 1 -0 1.09191 -0.801032 0.0139093 -110.543 0.0142132 113.177 0 -180 0 -180 0 0 6.72383e-009 90.2478 2.05818e-010 -156.932 1.17645e-007 -90.2492 2.71221e-009 -156.873 2.23357e-006 -156.197 
7.0548e+006 0.991416 90 1.61036 0 3.58401 89.2961 0.00795272 148.018 1 0 1.10802 -1.18582 0.388177 0.251953 0 180 0.0137268 68.6973 0.0116542 113.529 0 0 1.10029 179.114 1 -0 1.09181 -0.818217 0.0136235 -111.008 0.0139418 113.64 0 -180 0 -180 0 0 6.88263e-009 90.252 2.06637e-010 -156.471 1.20407e-007 -90.254 2.723e-009 -156.41 2.20925e-006 -157.184 
7.22081e+006 1.04512 90 1.65857 0 3.50131 89.2663 0.00791635 147.273 1 0 1.10792 -1.21195 0.38821 0.256041 0 180 0.013446 68.2174 0.0114334 113.998 0 0 1.10019 179.095 1 -0 1.09172 -0.835664 0.0133449 -111.481 0.0136776 114.111 0 -180 0 -180 0 0 7.04519e-009 90.256 2.07492e-010 -156.002 1.23234e-007 -90.2589 2.73427e-009 -155.94 2.18566e-006 -158.173 
7.39072e+006 1.10434 90 1.71226 0 3.42051 89.2363 0.00787884 146.519 1 0 1.10782 -1.23854 0.388245 0.260075 0 180 0.0131724 67.729 0.0112186 114.474 0 0 1.10009 179.075 1 -0 1.09162 -0.853374 0.0130734 -111.963 0.0134206 114.589 0 -180 0 -180 0 0 7.21162e-009 90.2601 2.08384e-010 -155.526 1.26127e-007 -90.2638 2.74602e-009 -155.463 2.16278e-006 -159.162 
7.56463e+006 1.17001 90 1.77237 0 3.34156 89.206 0.00784017 145.754 1 0 1.10771 -1.26561 0.388281 0.264049 0 180 0.0129059 67.2321 0.0110096 114.957 0 0 1.09999 179.055 1 -0 1.09152 -0.87135 0.012809 -112.452 0.0131707 115.074 0 -180 0 -180 0 0 7.38199e-009 90.264 2.09315e-010 -155.043 1.29088e-007 -90.2688 2.7583e-009 -154.979 2.14058e-006 -160.152 
7.74264e+006 1.24326 90 1.84004 0 3.26443 89.1756 0.00780032 144.98 1 0 1.10761 -1.29316 0.388317 0.267957 0 180 0.0126462 66.7265 0.0108065 115.447 0 0 1.09988 179.035 1 -0 1.09142 -0.889594 0.0125513 -112.951 0.0129276 115.566 0 -180 0 -180 0 0 7.55641e-009 90.268 2.10287e-010 -154.553 1.32118e-007 -90.2737 2.7711e-009 -154.488 2.11905e-006 -161.143 
7.92483e+006 1.32554 90 1.91671 0 3.18907 89.1449 0.00775928 144.195 1 -0 1.1075 -1.3212 0.388355 0.271793 0 180 0.0123932 66.2121 0.0106089 115.944 0 0 1.09977 179.015 1 -0 1.09131 -0.908107 0.0123004 -113.457 0.0126913 116.065 0 -180 0 -180 0 0 7.73496e-009 90.2718 2.113e-010 -154.056 1.35218e-007 -90.2787 2.78445e-009 -153.99 2.09817e-006 -162.133 
8.11131e+006 1.41865 90 2.00419 0 3.11544 89.114 0.00771705 143.401 1 -0 1.10739 -1.34973 0.388393 0.275553 0 180 0.0121469 65.6891 0.0104169 116.448 0 0 1.09966 178.995 1 -0 1.0912 -0.926893 0.0120559 -113.973 0.0124615 116.57 0 -180 0 -180 0 0 7.91775e-009 90.2756 2.12358e-010 -153.552 1.38392e-007 -90.2837 2.79838e-009 -153.486 2.07791e-006 -163.122 
8.30218e+006 1.52495 90 2.10483 0 3.0435 89.0828 0.00767361 142.597 1 -0 1.10727 -1.37877 0.388432 0.279229 0 180 0.011907 65.1572 0.0102302 116.957 0 0 1.09955 178.974 1 -0 1.09109 -0.945953 0.0118179 -114.497 0.0122382 117.082 0 -180 0 -180 0 0 8.10488e-009 90.2792 2.13461e-010 -153.043 1.4164e-007 -90.2888 2.81291e-009 -152.975 2.05825e-006 -164.111 
8.49753e+006 1.64751 90 2.22171 0 2.97322 89.0514 0.00762895 141.783 1 -0 1.10716 -1.40832 0.388472 0.282815 0 180 0.0116734 64.6166 0.0100489 117.474 0 0 1.09944 178.952 1 -0 1.09097 -0.96529 0.0115862 -115.029 0.0120212 117.6 0 -180 0 -180 0 0 8.29645e-009 90.2828 2.1461e-010 -152.526 1.44964e-007 -90.2938 2.82805e-009 -152.457 2.03917e-006 -165.098 
8.69749e+006 1.79043 90 2.35893 0 2.90455 89.0197 0.00758308 140.96 1 -0 1.10704 -1.43839 0.388513 0.286307 0 180 0.011446 64.0671 0.0098727 117.996 0 0 1.09932 178.931 1 -0 1.09086 -0.984906 0.0113605 -115.571 0.0118103 118.125 0 -180 0 -180 0 0 8.49257e-009 90.2863 2.15809e-010 -152.004 1.48365e-007 -90.2988 2.84384e-009 -151.934 2.02067e-006 -166.085 
8.90215e+006 1.95934 90 2.52213 0 2.83747 88.9877 0.00753599 140.126 1 -0 1.10691 -1.46899 0.388554 0.289699 0 180 0.0112246 63.5087 0.00970157 118.525 0 0 1.0992 178.909 1 -0 1.09074 -1.0048 0.0111409 -116.12 0.0116056 118.656 0 -180 0 -180 0 0 8.69334e-009 90.2897 2.17059e-010 -151.475 1.51847e-007 -90.3039 2.86029e-009 -151.404 2.00271e-006 -167.069 
9.11163e+006 2.16216 90 2.71922 0 2.77192 88.9554 0.00748768 139.284 1 -0 1.10679 -1.50013 0.388597 0.292984 0 180 0.0110092 62.9415 0.00953539 119.059 0 0 1.09908 178.887 1 -0 1.09062 -1.02499 0.0109271 -116.679 0.0114067 119.192 0 -180 0 -180 0 0 8.89888e-009 90.293 2.18361e-010 -150.941 1.55409e-007 -90.3089 2.87744e-009 -150.868 1.98528e-006 -168.051 
9.32603e+006 2.41035 90 2.96166 0 2.70789 88.9228 0.00743816 138.432 1 -0 1.10666 -1.53181 0.38864 0.296156 0 180 0.0107995 62.3654 0.00937405 119.599 0 0 1.09895 178.864 1 -0 1.09049 -1.04546 0.0107191 -117.246 0.0112135 119.735 0 -180 0 -180 0 0 9.10929e-009 90.2962 2.19717e-010 -150.401 1.59055e-007 -90.314 2.8953e-009 -150.327 1.96838e-006 -169.032 
9.54548e+006 2.72125 90 3.2668 0 2.64532 88.8899 0.00738742 137.57 1 -0 1.10653 -1.56405 0.388684 0.299211 0 180 0.0105955 61.7805 0.00921745 120.145 0 0 1.09882 178.841 1 -0 1.09037 -1.06623 0.0105167 -117.822 0.0110261 120.282 0 -180 0 -180 0 0 9.3247e-009 90.2992 2.2113e-010 -149.855 1.62787e-007 -90.3191 2.9139e-009 -149.78 1.95197e-006 -170.009 
9.7701e+006 3.12229 90 3.66207 0 2.5842 88.8567 0.00733548 136.7 1 -0 1.1064 -1.59686 0.388729 0.302142 0 180 0.010397 61.1867 0.00906548 120.696 0 0 1.09869 178.818 1 -0 1.09024 -1.08729 0.0103198 -118.407 0.0108441 120.836 0 -180 0 -180 0 0 9.54522e-009 90.3021 2.22602e-010 -149.304 1.66606e-007 -90.3242 2.93327e-009 -149.228 1.93605e-006 -170.984 
1e+007 3.65964 90 4.19364 0 2.52448 88.8232 0.00728235 135.82 1 -0 1.10627 -1.63025 0.388775 0.304945 0 180 0.010204 60.5842 0.00891803 121.251 0 0 1.09856 178.794 1 -0 1.09011 -1.10865 0.0101283 -119 0.0106676 121.394 0 -180 0 -180 0 0 9.77097e-009 90.3049 2.24135e-010 -148.749 1.70514e-007 -90.3292 2.95344e-009 -148.671 1.9206e-006 -171.956 
1.02353e+007 4.41751 90 4.94572 0 2.46614 88.7893 0.00722803 134.932 1 -0 1.10613 -1.66422 0.388821 0.307614 0 180 0.0100163 59.9729 0.00877502 121.812 0 0 1.09842 178.77 1 -0 1.08997 -1.13032 0.00994207 -119.601 0.0104964 121.957 0 -180 0 -180 0 0 1.00021e-008 90.3076 2.2573e-010 -148.188 1.74514e-007 -90.3343 2.97444e-009 -148.109 1.90562e-006 -172.924 
1.04762e+007 5.56747 90 6.08988 0 2.40915 88.7551 0.00717255 134.035 1 -0 1.10599 -1.6988 0.388868 0.310144 0 180 0.00983376 59.3529 0.00863633 122.377 0 0 1.09829 178.746 1 -0 1.08984 -1.1523 0.00976099 -120.212 0.0103303 122.524 0 -180 0 -180 0 0 1.02387e-008 90.3101 2.2739e-010 -147.623 1.78607e-007 -90.3394 2.99628e-009 -147.543 1.89108e-006 -173.889 
1.07227e+007 7.52134 90 8.03794 0 2.35346 88.7205 0.00711592 133.129 1 -0 1.10585 -1.73399 0.388915 0.312531 0 180 0.00965631 58.7243 0.00850187 122.946 0 0 1.09815 178.721 1 -0 1.0897 -1.1746 0.00958495 -120.83 0.0101693 123.096 0 -180 0 -180 0 0 1.04809e-008 90.3125 2.29117e-010 -147.054 1.82796e-007 -90.3444 3.01901e-009 -146.973 1.87699e-006 -174.851 
1.0975e+007 11.5785 90 12.0893 0 2.29906 88.6855 0.00705817 132.216 1 -0 1.10571 -1.76981 0.388963 0.314771 0 0 0.00948385 58.0871 0.00837155 123.518 0 0 1.09801 178.696 1 -0 1.08956 -1.19722 0.00941385 -121.457 0.0100132 123.671 0 -180 0 -180 0 0 1.07288e-008 90.3148 2.30914e-010 -146.482 1.87083e-007 -90.3495 3.04265e-009 -146.398 1.86332e-006 -175.808 
1.12332e+007 25.1091 90 25.6141 0 2.24591 88.6501 0.00699932 131.294 1 -0 1.10556 -1.80627 0.389011 0.316859 0 0 0.00931624 57.4414 0.00824527 124.095 0 0 1.09787 178.67 1 -0 1.08942 -1.22017 0.00924757 -122.092 0.00986187 124.251 0 -180 0 -180 0 0 1.09826e-008 90.3169 2.32782e-010 -145.905 1.91471e-007 -90.3546 3.06723e-009 -145.82 1.85007e-006 -176.762 
