f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f jV0400m jV0400f jV0600m jV0600f jV0200m jV0200f jV0800m jV0800f 
13.8489 21614.1 179.85 0 0 0.713126 -0.0680483 0 0 0.193811 -179.303 1 0 221.639 -0.149972 0 0 7.52299e-008 -90.15 1.18103e-013 -89.8505 2.16141 179.85 2.70176 -0.149978 
14.1747 21614.1 179.846 0 0 0.713126 -0.0696496 0 0 0.193812 -179.287 1 0 221.639 -0.153501 0 0 7.70001e-008 -90.1535 1.20882e-013 -89.847 2.16141 179.846 2.70176 -0.153507 
14.5083 21614.1 179.843 0 0 0.713126 -0.0712885 0 0 0.193813 -179.27 1 0 221.639 -0.157113 0 0 7.8812e-008 -90.1571 1.23727e-013 -89.8434 2.16141 179.843 2.70176 -0.157119 
14.8497 21614.1 179.839 0 0 0.713126 -0.072966 0 0 0.193814 -179.253 1 0 221.639 -0.16081 0 0 8.06665e-008 -90.1608 1.26638e-013 -89.8397 2.16141 179.839 2.70176 -0.160817 
15.1991 21614.1 179.835 0 0 0.713126 -0.0746829 0 0 0.193816 -179.235 1 0 221.639 -0.164594 0 0 8.25647e-008 -90.1646 1.29618e-013 -89.836 2.16141 179.835 2.70176 -0.164601 
15.5568 21614.1 179.832 0 0 0.713125 -0.0764403 0 0 0.193817 -179.217 1 0 221.639 -0.168467 0 0 8.45075e-008 -90.1685 1.32668e-013 -89.8321 2.16141 179.832 2.70176 -0.168474 
15.9228 21614.1 179.828 0 0 0.713125 -0.078239 0 0 0.193818 -179.199 1 0 221.639 -0.172431 0 0 8.6496e-008 -90.1724 1.3579e-013 -89.8282 2.16141 179.828 2.70176 -0.172438 
16.2975 21614 179.824 0 0 0.713125 -0.08008 0 0 0.193819 -179.18 1 0 221.639 -0.176488 0 0 8.85313e-008 -90.1765 1.38986e-013 -89.8241 2.1614 179.824 2.70176 -0.176496 
16.681 21614 179.819 0 0 0.713125 -0.0819643 0 0 0.193821 -179.16 1 0 221.639 -0.180641 0 0 9.06146e-008 -90.1807 1.42256e-013 -89.82 2.1614 179.819 2.70176 -0.180649 
17.0735 21614 179.815 0 0 0.713125 -0.083893 0 0 0.193822 -179.141 1 0 221.639 -0.184892 0 0 9.27468e-008 -90.1849 1.45604e-013 -89.8157 2.1614 179.815 2.70175 -0.1849 
17.4753 21614 179.811 0 0 0.713125 -0.0858671 0 0 0.193824 -179.12 1 0 221.639 -0.189243 0 0 9.49292e-008 -90.1893 1.4903e-013 -89.8114 2.1614 179.811 2.70175 -0.189251 
17.8865 21614 179.806 0 0 0.713125 -0.0878876 0 0 0.193825 -179.1 1 0 221.639 -0.193696 0 0 9.7163e-008 -90.1937 1.52537e-013 -89.807 2.1614 179.806 2.70175 -0.193704 
18.3074 21614 179.802 0 0 0.713125 -0.0899556 0 0 0.193827 -179.079 1 0 221.639 -0.198254 0 0 9.94493e-008 -90.1983 1.56126e-013 -89.8024 2.1614 179.802 2.70175 -0.198262 
18.7382 21614 179.797 0 0 0.713125 -0.0920723 0 0 0.193828 -179.057 1 0 221.639 -0.202919 0 0 1.01789e-007 -90.2029 1.598e-013 -89.7978 2.1614 179.797 2.70175 -0.202927 
19.1791 21614 179.792 0 0 0.713124 -0.0942389 0 0 0.19383 -179.035 1 0 221.639 -0.207693 0 0 1.04185e-007 -90.2077 1.63561e-013 -89.793 2.1614 179.792 2.70175 -0.207702 
19.6304 21614 179.787 0 0 0.713124 -0.0964564 0 0 0.193832 -179.012 1 0 221.639 -0.212581 0 0 1.06636e-007 -90.2126 1.6741e-013 -89.7882 2.1614 179.787 2.70175 -0.21259 
20.0923 21614 179.782 0 0 0.713124 -0.098726 0 0 0.193834 -178.989 1 0 221.639 -0.217583 0 0 1.09145e-007 -90.2176 1.71349e-013 -89.7832 2.1614 179.782 2.70175 -0.217592 
20.5651 21614 179.777 0 0 0.713124 -0.101049 0 0 0.193836 -178.965 1 0 221.639 -0.222703 0 0 1.11714e-007 -90.2227 1.75381e-013 -89.7781 2.1614 179.777 2.70175 -0.222712 
21.049 21614 179.772 0 0 0.713124 -0.103427 0 0 0.193838 -178.941 1 0 221.638 -0.227943 0 0 1.14342e-007 -90.228 1.79508e-013 -89.7728 2.1614 179.772 2.70175 -0.227953 
21.5443 21614 179.767 0 0 0.713124 -0.105861 0 0 0.193841 -178.916 1 0 221.638 -0.233307 0 0 1.17033e-007 -90.2333 1.83733e-013 -89.7675 2.1614 179.767 2.70175 -0.233317 
22.0513 21614 179.761 0 0 0.713123 -0.108352 0 0 0.193843 -178.89 1 0 221.638 -0.238797 0 0 1.19787e-007 -90.2388 1.88056e-013 -89.762 2.1614 179.761 2.70175 -0.238807 
22.5702 21614 179.756 0 0 0.713123 -0.110901 0 0 0.193845 -178.864 1 0 221.638 -0.244416 0 0 1.22605e-007 -90.2444 1.92482e-013 -89.7564 2.1614 179.756 2.70174 -0.244426 
23.1013 21613.9 179.75 0 0 0.713123 -0.113511 0 0 0.193848 -178.837 1 0 221.638 -0.250167 0 0 1.2549e-007 -90.2502 1.97011e-013 -89.7507 2.16139 179.75 2.70174 -0.250178 
23.6449 21613.9 179.744 0 0 0.713123 -0.116182 0 0 0.193851 -178.81 1 0 221.638 -0.256054 0 0 1.28443e-007 -90.2561 2.01647e-013 -89.7448 2.16139 179.744 2.70174 -0.256064 
24.2013 21613.9 179.738 0 0 0.713122 -0.118915 0 0 0.193854 -178.782 1 0 221.638 -0.262079 0 0 1.31465e-007 -90.2621 2.06393e-013 -89.7388 2.16139 179.738 2.70174 -0.26209 
24.7708 21613.9 179.732 0 0 0.713122 -0.121714 0 0 0.193857 -178.753 1 0 221.638 -0.268246 0 0 1.34559e-007 -90.2683 2.1125e-013 -89.7327 2.16139 179.732 2.70174 -0.268257 
25.3536 21613.9 179.725 0 0 0.713122 -0.124577 0 0 0.19386 -178.724 1 0 221.638 -0.274558 0 0 1.37725e-007 -90.2746 2.16221e-013 -89.7264 2.16139 179.725 2.70174 -0.274569 
25.9502 21613.9 179.719 0 0 0.713122 -0.127509 0 0 0.193863 -178.694 1 0 221.638 -0.281018 0 0 1.40966e-007 -90.281 2.21309e-013 -89.72 2.16139 179.719 2.70174 -0.28103 
26.5609 21613.9 179.712 0 0 0.713121 -0.130509 0 0 0.193866 -178.663 1 0 221.637 -0.287631 0 0 1.44283e-007 -90.2876 2.26517e-013 -89.7134 2.16139 179.712 2.70173 -0.287643 
27.1859 21613.9 179.706 0 0 0.713121 -0.13358 0 0 0.19387 -178.632 1 0 221.637 -0.294399 0 0 1.47678e-007 -90.2944 2.31848e-013 -89.7066 2.16139 179.706 2.70173 -0.294411 
27.8256 21613.9 179.699 0 0 0.713121 -0.136723 0 0 0.193874 -178.6 1 0 221.637 -0.301326 0 0 1.51153e-007 -90.3013 2.37304e-013 -89.6997 2.16139 179.699 2.70173 -0.301339 
28.4804 21613.8 179.692 0 0 0.71312 -0.13994 0 0 0.193878 -178.567 1 0 221.637 -0.308417 0 0 1.5471e-007 -90.3084 2.42888e-013 -89.6927 2.16138 179.692 2.70173 -0.30843 
29.1505 21613.8 179.684 0 0 0.71312 -0.143233 0 0 0.193882 -178.533 1 0 221.637 -0.315674 0 0 1.5835e-007 -90.3157 2.48604e-013 -89.6854 2.16138 179.684 2.70173 -0.315687 
29.8365 21613.8 179.677 0 0 0.71312 -0.146603 0 0 0.193886 -178.499 1 0 221.637 -0.323102 0 0 1.62076e-007 -90.3231 2.54455e-013 -89.678 2.16138 179.677 2.70173 -0.323115 
30.5386 21613.8 179.669 0 0 0.713119 -0.150053 0 0 0.193891 -178.463 1 0 221.637 -0.330704 0 0 1.6589e-007 -90.3307 2.60443e-013 -89.6704 2.16138 179.669 2.70172 -0.330719 
31.2572 21613.8 179.661 0 0 0.713119 -0.153584 0 0 0.193895 -178.427 1 0 221.636 -0.338486 0 0 1.69793e-007 -90.3385 2.66572e-013 -89.6627 2.16138 179.661 2.70172 -0.3385 
31.9927 21613.8 179.654 0 0 0.713119 -0.157198 0 0 0.1939 -178.39 1 0 221.636 -0.346451 0 0 1.73788e-007 -90.3465 2.72845e-013 -89.6548 2.16138 179.654 2.70172 -0.346466 
32.7455 21613.7 179.645 0 0 0.713118 -0.160896 0 0 0.193906 -178.352 1 0 221.636 -0.354603 0 0 1.77878e-007 -90.3546 2.79266e-013 -89.6466 2.16137 179.645 2.70172 -0.354618 
33.516 21613.7 179.637 0 0 0.713118 -0.164682 0 0 0.193911 -178.314 1 0 221.636 -0.362947 0 0 1.82063e-007 -90.363 2.85839e-013 -89.6383 2.16137 179.637 2.70171 -0.362962 
34.3047 21613.7 179.628 0 0 0.713117 -0.168557 0 0 0.193917 -178.274 1 0 221.636 -0.371487 0 0 1.86347e-007 -90.3715 2.92566e-013 -89.6298 2.16137 179.628 2.70171 -0.371503 
35.1119 21613.7 179.62 0 0 0.713117 -0.172523 0 0 0.193923 -178.234 1 0 221.635 -0.380228 0 0 1.90732e-007 -90.3802 2.99451e-013 -89.6211 2.16137 179.62 2.70171 -0.380245 
35.9381 21613.7 179.611 0 0 0.713116 -0.176583 0 0 0.193929 -178.192 1 0 221.635 -0.389175 0 0 1.9522e-007 -90.3892 3.06498e-013 -89.6122 2.16137 179.611 2.70171 -0.389192 
36.7838 21613.6 179.602 0 0 0.713116 -0.180738 0 0 0.193936 -178.15 1 0 221.635 -0.398333 0 0 1.99813e-007 -90.3984 3.13711e-013 -89.6031 2.16136 179.602 2.7017 -0.39835 
37.6494 21613.6 179.592 0 0 0.713115 -0.18499 0 0 0.193942 -178.106 1 0 221.635 -0.407706 0 0 2.04515e-007 -90.4077 3.21094e-013 -89.5937 2.16136 179.592 2.7017 -0.407723 
38.5353 21613.6 179.583 0 0 0.713114 -0.189343 0 0 0.19395 -178.062 1 0 221.634 -0.417299 0 0 2.09327e-007 -90.4173 3.28651e-013 -89.5842 2.16136 179.583 2.7017 -0.417317 
39.4421 21613.6 179.573 0 0 0.713114 -0.193798 0 0 0.193957 -178.016 1 0 221.634 -0.427118 0 0 2.14252e-007 -90.4271 3.36386e-013 -89.5744 2.16136 179.573 2.70169 -0.427136 
40.3702 21613.5 179.563 0 0 0.713113 -0.198358 0 0 0.193965 -177.969 1 0 221.634 -0.437168 0 0 2.19294e-007 -90.4372 3.44303e-013 -89.5644 2.16135 179.563 2.70169 -0.437187 
41.3201 21613.5 179.553 0 0 0.713112 -0.203026 0 0 0.193973 -177.922 1 0 221.633 -0.447455 0 0 2.24453e-007 -90.4475 3.52406e-013 -89.5541 2.16135 179.553 2.70169 -0.447474 
42.2924 21613.5 179.542 0 0 0.713112 -0.207803 0 0 0.193982 -177.873 1 0 221.633 -0.457983 0 0 2.29735e-007 -90.458 3.607e-013 -89.5436 2.16135 179.542 2.70168 -0.458003 
43.2876 21613.4 179.531 0 0 0.713111 -0.212692 0 0 0.193991 -177.823 1 0 221.633 -0.46876 0 0 2.3514e-007 -90.4688 3.6919e-013 -89.5329 2.16134 179.531 2.70168 -0.46878 
44.3062 21613.4 179.52 0 0 0.71311 -0.217696 0 0 0.194001 -177.772 1 0 221.632 -0.47979 0 0 2.40673e-007 -90.4798 3.77879e-013 -89.5219 2.16134 179.52 2.70167 -0.47981 
45.3488 21613.4 179.509 0 0 0.713109 -0.222819 0 0 0.194011 -177.719 1 0 221.632 -0.491079 0 0 2.46336e-007 -90.4911 3.86773e-013 -89.5107 2.16134 179.509 2.70167 -0.4911 
46.4159 21613.3 179.497 0 0 0.713108 -0.228061 0 0 0.194021 -177.666 1 0 221.632 -0.502634 0 0 2.52132e-007 -90.5027 3.95876e-013 -89.4992 2.16133 179.497 2.70166 -0.502655 
47.5081 21613.3 179.486 0 0 0.713107 -0.233427 0 0 0.194032 -177.611 1 0 221.631 -0.514461 0 0 2.58064e-007 -90.5145 4.05193e-013 -89.4874 2.16133 179.486 2.70166 -0.514483 
48.626 21613.2 179.473 0 0 0.713107 -0.238919 0 0 0.194044 -177.555 1 0 221.631 -0.526566 0 0 2.64136e-007 -90.5266 4.1473e-013 -89.4753 2.16132 179.473 2.70165 -0.526588 
49.7702 21613.2 179.461 0 0 0.713106 -0.244541 0 0 0.194056 -177.498 1 0 221.63 -0.538956 0 0 2.70351e-007 -90.539 4.24492e-013 -89.463 2.16132 179.461 2.70165 -0.538979 
50.9414 21613.2 179.448 0 0 0.713104 -0.250294 0 0 0.194068 -177.439 1 0 221.63 -0.551637 0 0 2.76712e-007 -90.5517 4.34483e-013 -89.4503 2.16132 179.448 2.70164 -0.551661 
52.1401 21613.1 179.435 0 0 0.713103 -0.256183 0 0 0.194081 -177.379 1 0 221.629 -0.564617 0 0 2.83223e-007 -90.5646 4.4471e-013 -89.4374 2.16131 179.435 2.70164 -0.564641 
53.367 21613.1 179.422 0 0 0.713102 -0.262211 0 0 0.194095 -177.317 1 0 221.629 -0.577902 0 0 2.89887e-007 -90.5779 4.55178e-013 -89.4242 2.16131 179.422 2.70163 -0.577927 
54.6228 21613 179.408 0 0 0.713101 -0.26838 0 0 0.19411 -177.254 1 0 221.628 -0.5915 0 0 2.96707e-007 -90.5915 4.65892e-013 -89.4106 2.1613 179.408 2.70162 -0.591525 
55.9081 21612.9 179.395 0 0 0.7131 -0.274695 0 0 0.194125 -177.19 1 0 221.628 -0.605418 0 0 3.03689e-007 -90.6054 4.76858e-013 -89.3968 2.16129 179.395 2.70162 -0.605443 
57.2237 21612.9 179.38 0 0 0.713098 -0.281158 0 0 0.194141 -177.124 1 0 221.627 -0.619662 0 0 3.10834e-007 -90.6197 4.88083e-013 -89.3826 2.16129 179.38 2.70161 -0.619689 
58.5702 21612.8 179.366 0 0 0.713097 -0.287773 0 0 0.194157 -177.056 1 0 221.627 -0.634243 0 0 3.18147e-007 -90.6343 4.99573e-013 -89.3681 2.16128 179.366 2.7016 -0.63427 
59.9484 21612.8 179.351 0 0 0.713096 -0.294543 0 0 0.194175 -176.987 1 0 221.626 -0.649166 0 0 3.25633e-007 -90.6492 5.11332e-013 -89.3532 2.16128 179.351 2.7016 -0.649193 
61.3591 21612.7 179.336 0 0 0.713094 -0.301473 0 0 0.194193 -176.917 1 0 221.625 -0.66444 0 0 3.33294e-007 -90.6645 5.23369e-013 -89.338 2.16127 179.336 2.70159 -0.664468 
62.8029 21612.6 179.32 0 0 0.713092 -0.308566 0 0 0.194212 -176.844 1 0 221.625 -0.680073 0 0 3.41136e-007 -90.6801 5.3569e-013 -89.3224 2.16126 179.32 2.70158 -0.680102 
64.2807 21612.6 179.304 0 0 0.713091 -0.315825 0 0 0.194232 -176.77 1 0 221.624 -0.696075 0 0 3.49162e-007 -90.6961 5.48301e-013 -89.3065 2.16126 179.304 2.70157 -0.696104 
65.7933 21612.5 179.288 0 0 0.713089 -0.323255 0 0 0.194253 -176.695 1 0 221.623 -0.712452 0 0 3.57377e-007 -90.7125 5.61209e-013 -89.2902 2.16125 179.288 2.70156 -0.712483 
67.3415 21612.4 179.271 0 0 0.713087 -0.33086 0 0 0.194275 -176.617 1 0 221.622 -0.729215 0 0 3.65785e-007 -90.7293 5.74421e-013 -89.2735 2.16124 179.271 2.70155 -0.729246 
68.9261 21612.3 179.254 0 0 0.713085 -0.338644 0 0 0.194298 -176.538 1 0 221.621 -0.746373 0 0 3.74391e-007 -90.7464 5.87944e-013 -89.2564 2.16123 179.254 2.70154 -0.746404 
70.548 21612.2 179.236 0 0 0.713083 -0.346611 0 0 0.194322 -176.457 1 0 221.621 -0.763933 0 0 3.83199e-007 -90.764 6.01787e-013 -89.2389 2.16122 179.236 2.70153 -0.763966 
72.2081 21612.1 179.218 0 0 0.713081 -0.354766 0 0 0.194348 -176.374 1 0 221.62 -0.781907 0 0 3.92214e-007 -90.7819 6.15955e-013 -89.2211 2.16121 179.218 2.70152 -0.781941 
73.9072 21612 179.2 0 0 0.713079 -0.363112 0 0 0.194374 -176.289 1 0 221.619 -0.800304 0 0 4.01442e-007 -90.8003 6.30457e-013 -89.2027 2.1612 179.2 2.70151 -0.800338 
75.6463 21611.9 179.181 0 0 0.713077 -0.371654 0 0 0.194402 -176.202 1 0 221.618 -0.819133 0 0 4.10886e-007 -90.8192 6.45302e-013 -89.184 2.16119 179.181 2.70149 -0.819168 
77.4264 21611.8 179.162 0 0 0.713074 -0.380397 0 0 0.194431 -176.113 1 0 221.616 -0.838406 0 0 4.20553e-007 -90.8385 6.60496e-013 -89.1648 2.16118 179.162 2.70148 -0.838441 
79.2483 21611.7 179.142 0 0 0.713072 -0.389346 0 0 0.194461 -176.022 1 0 221.615 -0.858131 0 0 4.30446e-007 -90.8582 6.76048e-013 -89.1452 2.16117 179.142 2.70147 -0.858168 
81.1131 21611.6 179.122 0 0 0.713069 -0.398505 0 0 0.194493 -175.929 1 0 221.614 -0.878321 0 0 4.40573e-007 -90.8784 6.91967e-013 -89.1251 2.16116 179.122 2.70145 -0.878358 
83.0218 21611.5 179.101 0 0 0.713066 -0.407879 0 0 0.194527 -175.834 1 0 221.613 -0.898985 0 0 4.50938e-007 -90.899 7.08262e-013 -89.1045 2.16115 179.101 2.70144 -0.899024 
84.9753 21611.4 179.08 0 0 0.713063 -0.417474 0 0 0.194562 -175.737 1 0 221.612 -0.920136 0 0 4.61546e-007 -90.9202 7.24941e-013 -89.0835 2.16114 179.08 2.70142 -0.920175 
86.9749 21611.2 179.058 0 0 0.71306 -0.427294 0 0 0.194598 -175.637 1 0 221.61 -0.941784 0 0 4.72404e-007 -90.9418 7.42013e-013 -89.0619 2.16112 179.058 2.7014 -0.941824 
89.0215 21611.1 179.036 0 0 0.713057 -0.437345 0 0 0.194637 -175.535 1 0 221.609 -0.963941 0 0 4.83517e-007 -90.964 7.59488e-013 -89.0399 2.16111 179.036 2.70139 -0.963982 
91.1163 21610.9 179.013 0 0 0.713053 -0.447633 0 0 0.194677 -175.431 1 0 221.607 -0.986619 0 0 4.94891e-007 -90.9867 7.77375e-013 -89.0173 2.16109 179.013 2.70137 -0.986661 
93.2603 21610.8 178.99 0 0 0.71305 -0.458162 0 0 0.194719 -175.324 1 0 221.606 -1.00983 0 0 5.06533e-007 -91.0099 7.95684e-013 -88.9942 2.16108 178.99 2.70135 -1.00987 
95.4548 21610.6 178.966 0 0 0.713046 -0.468939 0 0 0.194763 -175.215 1 0 221.604 -1.03359 0 0 5.18448e-007 -91.0336 8.14425e-013 -88.9706 2.16106 178.966 2.70133 -1.03363 
97.701 21610.5 178.942 0 0 0.713042 -0.479969 0 0 0.194809 -175.103 1 0 221.602 -1.0579 0 0 5.30644e-007 -91.058 8.33609e-013 -88.9464 2.16105 178.942 2.70131 -1.05795 
100 21610.3 178.917 0 0 0.713038 -0.491258 0 0 0.194857 -174.989 1 0 221.601 -1.08279 0 0 5.43126e-007 -91.0828 8.53245e-013 -88.9217 2.16103 178.917 2.70129 -1.08284 
102.353 21610.1 178.892 0 0 0.713034 -0.502813 0 0 0.194908 -174.872 1 0 221.599 -1.10826 0 0 5.55901e-007 -91.1083 8.73345e-013 -88.8963 2.16101 178.892 2.70126 -1.10831 
104.762 21609.9 178.866 0 0 0.71303 -0.514639 0 0 0.194961 -174.753 1 0 221.597 -1.13434 0 0 5.68977e-007 -91.1344 8.93919e-013 -88.8704 2.16099 178.866 2.70124 -1.13438 
107.227 21609.7 178.839 0 0 0.713025 -0.526743 0 0 0.195016 -174.631 1 0 221.595 -1.16102 0 0 5.8236e-007 -91.1611 9.1498e-013 -88.8439 2.16097 178.839 2.70121 -1.16107 
109.75 21609.5 178.812 0 0 0.71302 -0.539131 0 0 0.195075 -174.506 1 0 221.593 -1.18833 0 0 5.96058e-007 -91.1884 9.36537e-013 -88.8167 2.16095 178.812 2.70119 -1.18838 
112.332 21609.3 178.784 0 0 0.713015 -0.55181 0 0 0.195135 -174.378 1 0 221.59 -1.21629 0 0 6.10078e-007 -91.2164 9.58604e-013 -88.789 2.16093 178.784 2.70116 -1.21634 
114.976 21609.1 178.755 0 0 0.71301 -0.564788 0 0 0.195199 -174.247 1 0 221.588 -1.2449 0 0 6.24427e-007 -91.245 9.81193e-013 -88.7605 2.16091 178.755 2.70113 -1.24495 
117.681 21608.8 178.726 0 0 0.713004 -0.57807 0 0 0.195266 -174.113 1 0 221.585 -1.27418 0 0 6.39113e-007 -91.2743 1.00431e-012 -88.7314 2.16088 178.726 2.7011 -1.27424 
120.45 21608.6 178.696 0 0 0.712998 -0.591664 0 0 0.195336 -173.977 1 0 221.583 -1.30416 0 0 6.54144e-007 -91.3042 1.02798e-012 -88.7016 2.16086 178.696 2.70107 -1.30421 
123.285 21608.3 178.665 0 0 0.712992 -0.605577 0 0 0.195409 -173.837 1 0 221.58 -1.33483 0 0 6.69529e-007 -91.3349 1.05221e-012 -88.6712 2.16083 178.665 2.70104 -1.33489 
126.186 21608 178.634 0 0 0.712985 -0.619817 0 0 0.195486 -173.694 1 0 221.577 -1.36623 0 0 6.85274e-007 -91.3663 1.07701e-012 -88.64 2.1608 178.634 2.701 -1.36629 
129.155 21607.7 178.602 0 0 0.712979 -0.634391 0 0 0.195566 -173.548 1 0 221.574 -1.39837 0 0 7.0139e-007 -91.3984 1.1024e-012 -88.6081 2.16077 178.602 2.70096 -1.39843 
132.194 21607.4 178.569 0 0 0.712972 -0.649308 0 0 0.19565 -173.398 1 0 221.571 -1.43126 0 0 7.17884e-007 -91.4313 1.12839e-012 -88.5754 2.16074 178.569 2.70093 -1.43132 
135.305 21607.1 178.535 0 0 0.712964 -0.664575 0 0 0.195738 -173.246 1 0 221.568 -1.46492 0 0 7.34766e-007 -91.465 1.15499e-012 -88.542 2.16071 178.535 2.70089 -1.46499 
138.489 21606.8 178.501 0 0 0.712956 -0.6802 0 0 0.19583 -173.089 1 0 221.564 -1.49938 0 0 7.52044e-007 -91.4995 1.18222e-012 -88.5078 2.16068 178.501 2.70084 -1.49944 
141.747 21606.4 178.465 0 0 0.712948 -0.696192 0 0 0.195927 -172.93 1 0 221.561 -1.53464 0 0 7.69728e-007 -91.5347 1.2101e-012 -88.4728 2.16064 178.465 2.7008 -1.53471 
145.083 21606 178.429 0 0 0.71294 -0.712559 0 0 0.196028 -172.766 1 0 221.557 -1.57074 0 0 7.87827e-007 -91.5708 1.23864e-012 -88.437 2.1606 178.429 2.70075 -1.5708 
148.497 21605.6 178.392 0 0 0.712931 -0.72931 0 0 0.196134 -172.6 1 0 221.553 -1.60768 0 0 8.06351e-007 -91.6078 1.26785e-012 -88.4003 2.16056 178.392 2.70071 -1.60775 
151.991 21605.2 178.354 0 0 0.712921 -0.746454 0 0 0.196244 -172.429 1 0 221.549 -1.64549 0 0 8.2531e-007 -91.6456 1.29776e-012 -88.3628 2.16052 178.354 2.70065 -1.64556 
155.568 21604.8 178.316 0 0 0.712912 -0.764001 0 0 0.19636 -172.255 1 0 221.544 -1.68419 0 0 8.44714e-007 -91.6843 1.32838e-012 -88.3245 2.16048 178.316 2.7006 -1.68426 
159.228 21604.4 178.276 0 0 0.712901 -0.781958 0 0 0.196482 -172.076 1 0 221.54 -1.72379 0 0 8.64573e-007 -91.7239 1.35972e-012 -88.2852 2.16044 178.276 2.70055 -1.72387 
162.975 21603.9 178.236 0 0 0.71289 -0.800338 0 0 0.196609 -171.894 1 0 221.535 -1.76433 0 0 8.84898e-007 -91.7644 1.3918e-012 -88.245 2.16039 178.236 2.70049 -1.76441 
166.81 21603.4 178.194 0 0 0.712879 -0.819148 0 0 0.196742 -171.708 1 0 221.53 -1.80582 0 0 9.057e-007 -91.8059 1.42465e-012 -88.2039 2.16034 178.194 2.70043 -1.8059 
170.735 21602.9 178.152 0 0 0.712867 -0.838399 0 0 0.196881 -171.518 1 0 221.525 -1.84828 0 0 9.2699e-007 -91.8484 1.45827e-012 -88.1618 2.16029 178.152 2.70036 -1.84836 
174.753 21602.4 178.108 0 0 0.712855 -0.858101 0 0 0.197027 -171.324 1 0 221.519 -1.89175 0 0 9.4878e-007 -91.8918 1.4927e-012 -88.1188 2.16024 178.108 2.7003 -1.89183 
178.865 21601.8 178.064 0 0 0.712842 -0.878265 0 0 0.19718 -171.126 1 0 221.514 -1.93623 0 0 9.7108e-007 -91.9363 1.52794e-012 -88.0748 2.16018 178.064 2.70023 -1.93631 
183.074 21601.2 178.018 0 0 0.712828 -0.898901 0 0 0.197339 -170.923 1 0 221.508 -1.98175 0 0 9.93904e-007 -91.9819 1.56402e-012 -88.0297 2.16012 178.018 2.70015 -1.98184 
187.382 21600.6 177.972 0 0 0.712814 -0.920021 0 0 0.197507 -170.716 1 0 221.501 -2.02835 0 0 1.01726e-006 -92.0285 1.60096e-012 -87.9836 2.16006 177.972 2.70008 -2.02843 
191.791 21600 177.924 0 0 0.712799 -0.941635 0 0 0.197681 -170.505 1 0 221.495 -2.07603 0 0 1.04117e-006 -92.0761 1.63878e-012 -87.9365 2.16 177.924 2.7 -2.07612 
196.304 21599.3 177.875 0 0 0.712784 -0.963756 0 0 0.197865 -170.289 1 0 221.488 -2.12484 0 0 1.06563e-006 -92.125 1.6775e-012 -87.8882 2.15993 177.875 2.69991 -2.12493 
200.923 21598.6 177.825 0 0 0.712767 -0.986394 0 0 0.198056 -170.068 1 0 221.481 -2.17479 0 0 1.09067e-006 -92.1749 1.71714e-012 -87.8388 2.15986 177.825 2.69982 -2.17489 
205.651 21597.8 177.774 0 0 0.71275 -1.00956 0 0 0.198257 -169.843 1 0 221.473 -2.22592 0 0 1.1163e-006 -92.226 1.75772e-012 -87.7883 2.15978 177.774 2.69973 -2.22601 
210.49 21597.1 177.722 0 0 0.712732 -1.03327 0 0 0.198466 -169.614 1 0 221.465 -2.27824 0 0 1.14253e-006 -92.2784 1.79927e-012 -87.7367 2.15971 177.722 2.69963 -2.27834 
215.443 21596.3 177.668 0 0 0.712713 -1.05754 0 0 0.198686 -169.379 1 0 221.457 -2.33179 0 0 1.16937e-006 -92.3319 1.84182e-012 -87.6838 2.15963 177.668 2.69953 -2.33189 
220.513 21595.4 177.613 0 0 0.712694 -1.08237 0 0 0.198916 -169.14 1 0 221.448 -2.3866 0 0 1.19684e-006 -92.3867 1.88538e-012 -87.6298 2.15954 177.613 2.69943 -2.3867 
225.702 21594.5 177.557 0 0 0.712673 -1.10778 0 0 0.199156 -168.895 1 0 221.439 -2.44269 0 0 1.22495e-006 -92.4428 1.92998e-012 -87.5744 2.15945 177.557 2.69931 -2.44279 
231.013 21593.6 177.5 0 0 0.712651 -1.13379 0 0 0.199407 -168.646 1 0 221.429 -2.5001 0 0 1.25372e-006 -92.5002 1.97565e-012 -87.5179 2.15936 177.5 2.6992 -2.5002 
236.449 21592.6 177.441 0 0 0.712629 -1.16041 0 0 0.19967 -168.392 1 0 221.419 -2.55885 0 0 1.28316e-006 -92.559 2.02241e-012 -87.46 2.15926 177.441 2.69907 -2.55896 
242.013 21591.6 177.381 0 0 0.712605 -1.18764 0 0 0.199945 -168.133 1 0 221.409 -2.61898 0 0 1.3133e-006 -92.6191 2.07029e-012 -87.4008 2.15916 177.381 2.69895 -2.61909 
247.708 21590.5 177.319 0 0 0.71258 -1.21551 0 0 0.200233 -167.868 1 0 221.398 -2.68052 0 0 1.34413e-006 -92.6807 2.11931e-012 -87.3402 2.15905 177.319 2.69881 -2.68063 
253.536 21589.4 177.256 0 0 0.712554 -1.24404 0 0 0.200534 -167.598 1 0 221.386 -2.7435 0 0 1.37569e-006 -92.7436 2.16952e-012 -87.2783 2.15894 177.256 2.69867 -2.74361 
259.502 21588.2 177.192 0 0 0.712527 -1.27322 0 0 0.200849 -167.323 1 0 221.374 -2.80795 0 0 1.40798e-006 -92.8081 2.22093e-012 -87.215 2.15882 177.192 2.69852 -2.80807 
